dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dt_iso_parsed,hour,bike_usage,region,subzone,hour_of_datetime,day_of_week,month,hour_sin,hour_cos
1686726000,2023-06-14 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.66,10000.0,13.52,18.46,17.69,19.53,1004,,,72,2.06,270,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-14 07:00:00,2023-06-14 07:00:00,671.0,lower_west_manhattan,SW,7,2,6,0.9659258262890683,-0.25881904510252063
1686729600,2023-06-14 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.15,10000.0,14.06,18.03,17.21,18.98,1004,,,77,2.68,150,4.02,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-14 08:00:00,2023-06-14 08:00:00,1168.0,lower_west_manhattan,SW,8,2,6,0.8660254037844387,-0.4999999999999998
1686733200,2023-06-14 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.03,10000.0,14.14,17.93,17.14,18.42,1003,,,78,2.24,161,2.68,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-14 09:00:00,2023-06-14 09:00:00,891.0,lower_west_manhattan,SW,9,2,6,0.7071067811865476,-0.7071067811865475
1686736800,2023-06-14 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.05,10000.0,13.96,17.92,17.14,18.86,1003,,,77,2.24,129,2.68,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-14 10:00:00,2023-06-14 10:00:00,654.0,lower_west_manhattan,SW,10,2,6,0.49999999999999994,-0.8660254037844387
1686740400,2023-06-14 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.19,10000.0,14.66,19.12,18.8,19.98,1003,,,75,4.47,133,5.36,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-14 11:00:00,2023-06-14 11:00:00,618.0,lower_west_manhattan,SW,11,2,6,0.258819045102521,-0.9659258262890682
1686744000,2023-06-14 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.81,10000.0,15.05,19.78,18.97,21.58,1002,,,74,2.24,159,3.58,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-14 12:00:00,2023-06-14 12:00:00,736.0,lower_west_manhattan,SW,12,2,6,1.2246467991473532e-16,-1.0
1686747600,2023-06-14 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.62,10000.0,14.28,20.49,19.97,22.76,1002,,,67,4.02,157,4.92,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-14 13:00:00,2023-06-14 13:00:00,445.0,lower_west_manhattan,SW,13,2,6,-0.2588190451025208,-0.9659258262890683
1686751200,2023-06-14 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.57,10000.0,15.18,22.53,21.08,23.88,1001,,,63,3.13,175,6.26,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-14 14:00:00,2023-06-14 14:00:00,483.0,lower_west_manhattan,SW,14,2,6,-0.4999999999999997,-0.8660254037844388
1686754800,2023-06-14 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.75,10000.0,16.29,23.83,21.76,23.97,1001,,,63,2.57,230,,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-14 15:00:00,2023-06-14 15:00:00,678.0,lower_west_manhattan,SW,15,2,6,-0.7071067811865471,-0.7071067811865479
1686758400,2023-06-14 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.81,10000.0,16.52,24.91,22.75,26.79,1001,,,60,2.24,160,3.13,0.51,0.0,0.0,0.0,0,500,Rain,light rain,10d,2023-06-14 16:00:00,2023-06-14 16:00:00,1085.0,lower_west_manhattan,SW,16,2,6,-0.8660254037844384,-0.5000000000000004
1686762000,2023-06-14 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.48,10000.0,17.18,22.66,21.64,23.45,1001,,,72,4.47,158,8.05,1.4,0.0,0.0,0.0,20,501,Rain,moderate rain,10d,2023-06-14 17:00:00,2023-06-14 17:00:00,1639.0,lower_west_manhattan,SW,17,2,6,-0.9659258262890683,-0.25881904510252063
1686765600,2023-06-14 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.88,10000.0,16.13,19.99,19.36,20.54,1000,,,79,2.57,0,,2.67,0.0,0.0,0.0,75,501,Rain,moderate rain,10d,2023-06-14 18:00:00,2023-06-14 18:00:00,1293.0,lower_west_manhattan,SW,18,2,6,-1.0,-1.8369701987210297e-16
1686769200,2023-06-14 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.85,10000.0,15.33,18.88,18.19,20.12,999,,,80,6.71,274,9.83,0.38,0.0,0.0,0.0,100,500,Rain,light rain,10d,2023-06-14 19:00:00,2023-06-14 19:00:00,905.0,lower_west_manhattan,SW,19,2,6,-0.9659258262890684,0.2588190451025203
1686772800,2023-06-14 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.59,10000.0,14.25,20.45,19.52,21.19,999,,,67,5.66,240,,4.18,0.0,0.0,0.0,40,502,Rain,heavy intensity rain,10d,2023-06-14 20:00:00,2023-06-14 20:00:00,738.0,lower_west_manhattan,SW,20,2,6,-0.8660254037844386,0.5000000000000001
1686776400,2023-06-14 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.51,10000.0,13.57,22.3,21.19,23.92,999,,,57,12.07,248,14.75,1.18,0.0,0.0,0.0,75,501,Rain,moderate rain,10d,2023-06-14 21:00:00,2023-06-14 21:00:00,597.0,lower_west_manhattan,SW,21,2,6,-0.7071067811865477,0.7071067811865474
1686780000,2023-06-14 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.17,10000.0,11.86,21.8,19.52,23.42,999,,,52,4.02,298,8.49,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-14 22:00:00,2023-06-14 22:00:00,493.0,lower_west_manhattan,SW,22,2,6,-0.5000000000000004,0.8660254037844384
1686783600,2023-06-14 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.03,6437.0,13.26,19.79,18.86,22.21,999,,,65,5.14,270,13.38,2.03,0.0,0.0,0.0,100,200,Thunderstorm,thunderstorm with light rain,11d,2023-06-14 23:00:00,2023-06-14 23:00:00,294.0,lower_west_manhattan,SW,23,2,6,-0.25881904510252157,0.9659258262890681
1686787200,2023-06-15 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.45,10000.0,12.43,20.12,19.91,21.65,999,,,60,8.94,276,11.62,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-15 00:00:00,2023-06-15 00:00:00,155.0,lower_west_manhattan,SW,0,3,6,0.0,1.0
1686790800,2023-06-15 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.46,10000.0,11.75,19.05,18.97,20.68,1000,,,61,5.14,280,9.26,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 01:00:00,2023-06-15 01:00:00,94.0,lower_west_manhattan,SW,1,3,6,0.25881904510252074,0.9659258262890683
1686794400,2023-06-15 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.03,10000.0,11.83,18.63,18.8,20.12,1000,,,63,8.49,278,12.07,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 02:00:00,2023-06-15 02:00:00,49.0,lower_west_manhattan,SW,2,3,6,0.49999999999999994,0.8660254037844387
1686798000,2023-06-15 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.58,10000.0,12.11,18.22,17.97,19.56,1001,,,66,6.17,260,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 03:00:00,2023-06-15 03:00:00,26.0,lower_west_manhattan,SW,3,3,6,0.7071067811865475,0.7071067811865476
1686801600,2023-06-15 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.14,10000.0,12.15,17.79,17.69,19.01,1001,,,68,5.36,276,8.49,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 04:00:00,2023-06-15 04:00:00,24.0,lower_west_manhattan,SW,4,3,6,0.8660254037844386,0.5000000000000001
1686805200,2023-06-15 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.56,10000.0,12.03,17.2,16.65,18.87,1001,,,70,4.92,267,8.94,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 05:00:00,2023-06-15 05:00:00,118.0,lower_west_manhattan,SW,5,3,6,0.9659258262890683,0.25881904510252074
1686808800,2023-06-15 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.31,10000.0,12.22,16.98,16.58,18.45,1001,,,72,4.63,270,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 06:00:00,2023-06-15 06:00:00,328.0,lower_west_manhattan,SW,6,3,6,1.0,6.123233995736766e-17
1686812400,2023-06-15 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.74,10000.0,12.09,16.4,16.03,17.9,1001,,,74,4.47,259,6.26,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 07:00:00,2023-06-15 07:00:00,622.0,lower_west_manhattan,SW,7,3,6,0.9659258262890683,-0.25881904510252063
1686816000,2023-06-15 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.53,10000.0,12.09,16.2,15.47,17.76,1001,,,75,4.12,270,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 08:00:00,2023-06-15 08:00:00,1066.0,lower_west_manhattan,SW,8,3,6,0.8660254037844387,-0.4999999999999998
1686819600,2023-06-15 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.09,10000.0,11.86,15.74,14.98,17.2,1001,,,76,3.6,260,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-15 09:00:00,2023-06-15 09:00:00,823.0,lower_west_manhattan,SW,9,3,6,0.7071067811865476,-0.7071067811865475
1686823200,2023-06-15 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.04,10000.0,12.01,15.71,14.98,17.2,1002,,,77,2.68,269,6.26,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-15 10:00:00,2023-06-15 10:00:00,642.0,lower_west_manhattan,SW,10,3,6,0.49999999999999994,-0.8660254037844387
1686826800,2023-06-15 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.85,10000.0,12.4,16.55,16.03,17.34,1002,,,75,4.02,271,4.92,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-15 11:00:00,2023-06-15 11:00:00,679.0,lower_west_manhattan,SW,11,3,6,0.258819045102521,-0.9659258262890682
1686830400,2023-06-15 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.95,10000.0,12.62,17.65,17.75,19.01,1003,,,71,5.36,304,7.15,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-15 12:00:00,2023-06-15 12:00:00,752.0,lower_west_manhattan,SW,12,3,6,1.2246467991473532e-16,-1.0
1686834000,2023-06-15 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.19,10000.0,12.69,18.89,18.3,20.68,1003,,,66,5.81,286,9.83,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-15 13:00:00,2023-06-15 13:00:00,736.0,lower_west_manhattan,SW,13,3,6,-0.2588190451025208,-0.9659258262890683
1686837600,2023-06-15 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,21.24,10000.0,12.92,20.96,19.99,22.34,1003,,,59,6.69,290,21.61,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-15 14:00:00,2023-06-15 14:00:00,850.0,lower_west_manhattan,SW,14,3,6,-0.4999999999999997,-0.8660254037844388
1686841200,2023-06-15 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.23,10000.0,12.77,21.94,21.1,22.97,1004,,,55,3.13,311,7.15,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-15 15:00:00,2023-06-15 15:00:00,916.0,lower_west_manhattan,SW,15,3,6,-0.7071067811865471,-0.7071067811865479
1686844800,2023-06-15 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.77,10000.0,12.99,22.51,21.66,23.87,1004,,,54,4.02,335,4.92,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-15 16:00:00,2023-06-15 16:00:00,1193.0,lower_west_manhattan,SW,16,3,6,-0.8660254037844384,-0.5000000000000004
1686848400,2023-06-15 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.98,10000.0,13.18,22.74,22.14,24.01,1004,,,54,4.12,260,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-15 17:00:00,2023-06-15 17:00:00,1717.0,lower_west_manhattan,SW,17,3,6,-0.9659258262890683,-0.25881904510252063
1686852000,2023-06-15 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.14,10000.0,13.61,22.95,22.19,24.41,1004,,,55,4.63,260,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-15 18:00:00,2023-06-15 18:00:00,1601.0,lower_west_manhattan,SW,18,3,6,-1.0,-1.8369701987210297e-16
1686855600,2023-06-15 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.84,10000.0,13.72,24.69,23.3,26.08,1004,,,50,5.36,286,8.94,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-06-15 19:00:00,2023-06-15 19:00:00,1231.0,lower_west_manhattan,SW,19,3,6,-0.9659258262890684,0.2588190451025203
1686859200,2023-06-15 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.77,10000.0,13.62,25.63,24.19,26.58,1004,,,47,2.57,0,,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-15 20:00:00,2023-06-15 20:00:00,903.0,lower_west_manhattan,SW,20,3,6,-0.8660254037844386,0.5000000000000001
1686862800,2023-06-15 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.45,10000.0,13.65,25.3,23.86,26.79,1004,,,48,5.81,234,7.6,1.78,1.78,0.0,0.0,40,501,Rain,moderate rain,10d,2023-06-15 21:00:00,2023-06-15 21:00:00,808.0,lower_west_manhattan,SW,21,3,6,-0.7071067811865477,0.7071067811865474
1686866400,2023-06-15 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.46,10000.0,13.33,25.29,24.19,26.79,1004,,,47,4.92,288,8.49,1.52,0.0,0.0,0.0,40,501,Rain,moderate rain,10d,2023-06-15 22:00:00,2023-06-15 22:00:00,554.0,lower_west_manhattan,SW,22,3,6,-0.5000000000000004,0.8660254037844384
1686870000,2023-06-15 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.24,10000.0,13.77,25.1,24.41,26.23,1004,,,49,4.12,280,,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-06-15 23:00:00,2023-06-15 23:00:00,410.0,lower_west_manhattan,SW,23,3,6,-0.25881904510252157,0.9659258262890681
1686873600,2023-06-16 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.41,10000.0,13.63,24.24,23.86,25.68,1005,,,51,4.92,303,6.71,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-16 00:00:00,2023-06-16 00:00:00,258.0,lower_west_manhattan,SW,0,4,6,0.0,1.0
1686877200,2023-06-16 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,23.47,10000.0,13.35,23.26,22.97,24.56,1006,,,53,3.58,288,6.26,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 01:00:00,2023-06-16 01:00:00,125.0,lower_west_manhattan,SW,1,4,6,0.25881904510252074,0.9659258262890683
1686880800,2023-06-16 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.67,10000.0,12.9,22.4,21.65,24.01,1006,,,54,3.13,360,5.81,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 02:00:00,2023-06-16 02:00:00,98.0,lower_west_manhattan,SW,2,4,6,0.49999999999999994,0.8660254037844387
1686884400,2023-06-16 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,22.07,10000.0,12.89,21.79,21.58,23.42,1007,,,56,3.13,360,5.81,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 03:00:00,2023-06-16 03:00:00,52.0,lower_west_manhattan,SW,3,4,6,0.7071067811865475,0.7071067811865476
1686888000,2023-06-16 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,21.17,10000.0,13.11,20.91,20.47,22.34,1007,,,60,2.24,360,4.02,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 04:00:00,2023-06-16 04:00:00,38.0,lower_west_manhattan,SW,4,4,6,0.8660254037844386,0.5000000000000001
1686891600,2023-06-16 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.71,10000.0,13.42,20.48,19.91,21.79,1007,,,63,1.79,360,4.02,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 05:00:00,2023-06-16 05:00:00,77.0,lower_west_manhattan,SW,5,4,6,0.9659258262890683,0.25881904510252074
1686895200,2023-06-16 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.93,10000.0,13.16,19.68,18.97,21.23,1007,,,65,2.24,360,4.02,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 06:00:00,2023-06-16 06:00:00,261.0,lower_west_manhattan,SW,6,4,6,1.0,6.123233995736766e-17
1686898800,2023-06-16 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.48,10000.0,13.42,19.26,18.8,20.64,1007,,,68,1.79,360,4.02,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 07:00:00,2023-06-16 07:00:00,481.0,lower_west_manhattan,SW,7,4,6,0.9659258262890683,-0.25881904510252063
1686902400,2023-06-16 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.83,10000.0,13.46,18.62,17.75,20.64,1007,,,71,2.57,280,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 08:00:00,2023-06-16 08:00:00,852.0,lower_west_manhattan,SW,8,4,6,0.8660254037844387,-0.4999999999999998
1686906000,2023-06-16 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.83,10000.0,13.46,18.62,18.25,20.08,1007,,,71,3.09,280,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-06-16 09:00:00,2023-06-16 09:00:00,785.0,lower_west_manhattan,SW,9,4,6,0.7071067811865476,-0.7071067811865475
1686909600,2023-06-16 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.52,10000.0,13.17,18.28,17.69,19.19,1007,,,71,2.06,260,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-16 10:00:00,2023-06-16 10:00:00,697.0,lower_west_manhattan,SW,10,4,6,0.49999999999999994,-0.8660254037844387
1686913200,2023-06-16 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.14,10000.0,12.87,18.86,18.8,20.19,1007,,,67,2.06,200,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-16 11:00:00,2023-06-16 11:00:00,748.0,lower_west_manhattan,SW,11,4,6,0.258819045102521,-0.9659258262890682
1686916800,2023-06-16 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.58,10000.0,13.06,19.32,18.86,21.76,1007,,,66,2.06,230,,8.13,0.0,0.0,0.0,0,502,Rain,heavy intensity rain,10d,2023-06-16 12:00:00,2023-06-16 12:00:00,819.0,lower_west_manhattan,SW,12,4,6,1.2246467991473532e-16,-1.0
1686920400,2023-06-16 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,21.76,10000.0,13.14,21.51,20.53,23.45,1007,,,58,0.89,115,1.34,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-16 13:00:00,2023-06-16 13:00:00,413.0,lower_west_manhattan,SW,13,4,6,-0.2588190451025208,-0.9659258262890683
1686924000,2023-06-16 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,24.2,10000.0,12.51,23.93,22.77,25.55,1007,,,48,1.54,240,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-16 14:00:00,2023-06-16 14:00:00,159.0,lower_west_manhattan,SW,14,4,6,-0.4999999999999997,-0.8660254037844388
1686927600,2023-06-16 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.66,10000.0,11.44,25.35,23.88,26.66,1007,,,41,0.89,360,4.47,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-16 15:00:00,2023-06-16 15:00:00,519.0,lower_west_manhattan,SW,15,4,6,-0.7071067811865471,-0.7071067811865479
1686931200,2023-06-16 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.82,10000.0,12.3,25.58,24.42,27.14,1006,,,43,2.57,0,,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-06-16 16:00:00,2023-06-16 16:00:00,931.0,lower_west_manhattan,SW,16,4,6,-0.8660254037844384,-0.5000000000000004
1686934800,2023-06-16 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,25.04,10000.0,12.62,24.8,21.58,26.08,1006,,,46,5.14,280,20.58,1.02,0.0,0.0,0.0,75,501,Rain,moderate rain,10d,2023-06-16 17:00:00,2023-06-16 17:00:00,1233.0,lower_west_manhattan,SW,17,4,6,-0.9659258262890683,-0.25881904510252063
1686938400,2023-06-16 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.49,10000.0,15.17,18.51,17.69,19.97,1006,,,81,4.47,245,6.71,2.21,0.0,0.0,0.0,100,501,Rain,moderate rain,10d,2023-06-16 18:00:00,2023-06-16 18:00:00,1131.0,lower_west_manhattan,SW,18,4,6,-1.0,-1.8369701987210297e-16
1686942000,2023-06-16 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.57,10000.0,15.02,17.6,16.65,18.45,1006,,,85,6.26,65,8.94,2.91,0.0,0.0,0.0,100,501,Rain,moderate rain,10d,2023-06-16 19:00:00,2023-06-16 19:00:00,900.0,lower_west_manhattan,SW,19,4,6,-0.9659258262890684,0.2588190451025203
1686945600,2023-06-16 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.66,10000.0,16.09,18.8,17.87,19.56,1005,,,85,4.63,40,,0.76,0.0,0.0,0.0,20,701,Mist,mist,50d,2023-06-16 20:00:00,2023-06-16 20:00:00,764.0,lower_west_manhattan,SW,20,4,6,-0.8660254037844386,0.5000000000000001
1686949200,2023-06-16 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.56,10000.0,15.77,20.6,19.19,21.7,1005,,,74,3.58,98,5.36,0.0,4.57,0.0,0.0,0,501,Rain,moderate rain,10d,2023-06-16 21:00:00,2023-06-16 21:00:00,474.0,lower_west_manhattan,SW,21,4,6,-0.7071067811865477,0.7071067811865474
1686952800,2023-06-16 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,20.5,10000.0,14.62,20.41,19.41,21.23,1005,,,69,4.02,136,5.36,0.12,0.0,0.0,0.0,20,500,Rain,light rain,10d,2023-06-16 22:00:00,2023-06-16 22:00:00,427.0,lower_west_manhattan,SW,22,4,6,-0.5000000000000004,0.8660254037844384
1686956400,2023-06-16 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,19.53,10000.0,14.35,19.42,18.8,20.12,1005,,,72,2.24,119,5.36,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-06-16 23:00:00,2023-06-16 23:00:00,347.0,lower_west_manhattan,SW,23,4,6,-0.25881904510252157,0.9659258262890681
1686960000,2023-06-17 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.92,10000.0,13.98,18.77,18.31,20.12,1005,,,73,1.79,120,3.58,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds,02d,2023-06-17 00:00:00,2023-06-17 00:00:00,276.0,lower_west_manhattan,SW,0,5,6,0.0,1.0
1686963600,2023-06-17 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.76,10000.0,14.24,18.65,17.76,19.42,1005,,,75,3.09,50,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-06-17 01:00:00,2023-06-17 01:00:00,209.0,lower_west_manhattan,SW,1,5,6,0.25881904510252074,0.9659258262890683
1686967200,2023-06-17 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.69,10000.0,14.38,18.6,17.76,19.56,1005,,,76,3.58,12,5.36,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-06-17 02:00:00,2023-06-17 02:00:00,150.0,lower_west_manhattan,SW,2,5,6,0.49999999999999994,0.8660254037844387
1686970800,2023-06-17 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.83,10000.0,14.72,18.78,18.25,19.42,1005,,,77,4.47,352,5.81,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-06-17 03:00:00,2023-06-17 03:00:00,79.0,lower_west_manhattan,SW,3,5,6,0.7071067811865475,0.7071067811865476
1686974400,2023-06-17 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,18.18,10000.0,13.68,18.01,17.14,18.87,1005,,,75,3.58,11,4.92,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-06-17 04:00:00,2023-06-17 04:00:00,34.0,lower_west_manhattan,SW,4,5,6,0.8660254037844386,0.5000000000000001
1686978000,2023-06-17 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.75,10000.0,13.87,17.62,16.75,18.45,1005,,,78,3.58,355,4.92,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03n,2023-06-17 05:00:00,2023-06-17 05:00:00,54.0,lower_west_manhattan,SW,5,5,6,0.9659258262890683,0.25881904510252074
1686981600,2023-06-17 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.78,10000.0,14.67,17.75,17.14,18.45,1004,,,82,3.58,335,6.71,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-06-17 06:00:00,2023-06-17 06:00:00,95.0,lower_west_manhattan,SW,6,5,6,1.0,6.123233995736766e-17
1686985200,2023-06-17 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,17.25,10000.0,14.89,17.28,16.58,17.97,1004,,,86,4.47,322,5.81,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03n,2023-06-17 07:00:00,2023-06-17 07:00:00,176.0,lower_west_manhattan,SW,7,5,6,0.9659258262890683,-0.25881904510252063
1686988800,2023-06-17 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,16.62,10000.0,14.27,16.58,16.09,17.76,1004,,,86,4.02,340,6.71,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03n,2023-06-17 08:00:00,2023-06-17 08:00:00,366.0,lower_west_manhattan,SW,8,5,6,0.8660254037844387,-0.4999999999999998
