hour_sin,hour_cos,day_of_week,month,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_main
-0.4999999999999997,-0.8660254037844388,6,4,9.46,10000.0,-2.2,6.67,8.19,10.59,1034,43,5.66,60,,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865471,-0.7071067811865479,6,4,10.56,10000.0,-1.31,8.79,9.19,11.7,1034,43,4.12,70,,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844384,-0.5000000000000004,6,4,11.08,10000.0,-0.62,9.39,8.88,12.34,1034,44,5.14,50,,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890683,-0.25881904510252063,6,4,11.15,10000.0,-1.41,9.39,9.42,12.97,1034,41,3.58,135,7.15,0.0,0.0,0.0,0.0,0,Clear
-1.0,-1.8369701987210297e-16,6,4,10.96,10000.0,-1.27,9.21,9.42,12.19,1033,42,5.14,120,,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890684,0.2588190451025203,6,4,10.94,10000.0,-0.73,9.24,9.42,12.34,1033,44,4.92,121,7.15,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844386,0.5000000000000001,6,4,10.63,10000.0,-0.71,8.92,9.41,11.97,1032,45,4.63,180,11.32,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865477,0.7071067811865474,6,4,10.13,10000.0,-1.11,8.37,8.8,11.19,1032,45,3.58,185,5.36,0.0,0.0,0.0,0.0,0,Clear
-0.5000000000000004,0.8660254037844384,6,4,9.35,10000.0,-0.47,7.19,8.25,10.19,1032,50,4.02,169,5.81,0.0,0.0,0.0,0.0,0,Clear
-0.25881904510252157,0.9659258262890681,6,4,8.17,10000.0,0.17,6.23,7.14,9.01,1032,57,3.13,167,6.26,0.0,0.0,0.0,0.0,0,Clear
0.0,1.0,0,4,7.4,10000.0,0.83,5.61,6.03,8.3,1032,63,2.68,172,4.92,0.0,0.0,0.0,0.0,0,Clear
0.25881904510252074,0.9659258262890683,0,4,7.01,10000.0,1.31,4.09,6.03,7.75,1032,67,4.47,158,5.81,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,0.8660254037844387,0,4,6.98,10000.0,1.07,4.8,5.47,7.75,1033,66,3.13,360,4.47,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865475,0.7071067811865476,0,4,6.31,10000.0,0.64,5.39,5.47,7.31,1033,67,1.54,220,,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844386,0.5000000000000001,0,4,6.58,10000.0,1.51,4.34,6.08,7.19,1033,70,3.09,210,7.2,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,0.25881904510252074,0,4,6.18,10000.0,1.32,4.96,4.91,7.19,1033,71,1.79,266,3.58,0.0,0.0,0.0,0.0,0,Clear
1.0,6.123233995736766e-17,0,4,6.04,10000.0,1.57,4.35,4.91,7.19,1032,73,2.24,360,5.36,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,-0.25881904510252063,0,4,5.88,10000.0,1.8,3.89,4.99,6.76,1032,75,2.57,240,,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844387,-0.4999999999999998,0,4,5.75,10000.0,1.85,3.34,4.52,6.76,1032,76,3.09,260,,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865476,-0.7071067811865475,0,4,5.72,10000.0,1.64,2.99,4.97,6.64,1032,75,3.58,360,6.26,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,-0.8660254037844387,0,4,5.6,10000.0,1.34,2.12,4.97,6.2,1032,74,4.92,360,7.6,0.0,0.0,0.0,0.0,0,Clear
0.258819045102521,-0.9659258262890682,0,4,5.76,10000.0,1.3,3.66,4.36,6.2,1033,73,2.68,297,4.92,0.0,0.0,0.0,0.0,0,Clear
1.2246467991473532e-16,-1.0,0,4,6.27,10000.0,1.21,3.97,5.53,7.87,1033,70,3.09,0,,0.0,0.0,0.0,0.0,0,Clear
-0.2588190451025208,-0.9659258262890683,0,4,8.09,10000.0,1.48,6.14,7.75,9.53,1033,63,3.13,269,5.36,0.0,0.0,0.0,0.0,0,Clear
-0.4999999999999997,-0.8660254037844388,0,4,10.24,10000.0,0.83,8.68,9.41,11.79,1032,52,3.6,270,,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865471,-0.7071067811865479,0,4,12.27,10000.0,0.69,10.73,11.64,13.86,1032,45,3.58,318,4.92,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844384,-0.5000000000000004,0,4,14.11,10000.0,0.37,12.59,13.86,15.19,1031,39,3.09,240,,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890683,-0.25881904510252063,0,4,16.11,10000.0,-0.51,14.61,14.41,17.19,1030,32,3.6,210,,0.0,0.0,0.0,0.0,0,Clear
-1.0,-1.8369701987210297e-16,0,4,17.52,10000.0,-1.04,16.06,16.76,18.3,1029,28,4.12,200,,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890684,0.2588190451025203,0,4,16.63,10000.0,-0.49,15.16,14.97,18.3,1028,31,4.12,200,,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844386,0.5000000000000001,0,4,17.02,10000.0,1.06,15.67,15.47,17.97,1027,34,3.6,180,,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865477,0.7071067811865474,0,4,16.33,10000.0,1.62,14.98,15.09,17.19,1027,37,4.02,175,5.81,0.0,0.0,0.0,0.0,0,Clear
-0.5000000000000004,0.8660254037844384,0,4,15.24,10000.0,1.74,13.86,13.97,16.58,1027,40,4.63,180,8.23,0.0,0.0,0.0,0.0,0,Clear
-0.25881904510252157,0.9659258262890681,0,4,14.18,10000.0,2.43,12.83,12.86,15.19,1026,45,4.02,360,7.15,0.0,0.0,0.0,0.0,0,Clear
0.0,1.0,1,4,12.98,10000.0,3.37,11.69,11.64,14.19,1026,52,3.58,360,5.36,0.0,0.0,0.0,0.0,0,Clear
0.25881904510252074,0.9659258262890683,1,4,13.15,10000.0,3.52,11.88,11.76,13.97,1026,52,3.13,360,6.26,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,0.8660254037844387,1,4,12.81,10000.0,4.26,11.61,11.2,13.86,1026,56,1.54,280,,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865475,0.7071067811865476,1,4,12.66,10000.0,2.23,11.26,11.64,13.97,1026,49,4.02,360,7.15,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844386,0.5000000000000001,1,4,12.78,10000.0,0.53,11.24,12.19,13.98,1025,43,3.58,360,7.15,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,0.25881904510252074,1,4,12.57,10000.0,0.01,10.98,11.97,13.19,1025,42,5.14,230,,0.0,0.0,0.0,0.0,0,Clear
1.0,6.123233995736766e-17,1,4,11.93,10000.0,-0.21,10.3,10.55,12.34,1025,43,4.02,360,7.15,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,-0.25881904510252063,1,4,11.21,10000.0,0.03,9.59,9.91,12.19,1024,46,4.92,360,8.05,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844387,-0.4999999999999998,1,4,10.37,10000.0,0.68,8.79,9.36,11.23,1024,51,5.36,360,7.6,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865476,-0.7071067811865475,1,4,10.04,10000.0,-0.15,8.38,8.8,11.2,1024,49,5.36,360,8.49,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,-0.8660254037844387,1,4,9.41,10000.0,0.58,6.72,8.3,10.64,1023,54,5.36,360,8.94,0.0,0.0,0.0,0.0,0,Clear
0.258819045102521,-0.9659258262890682,1,4,9.18,10000.0,0.37,7.2,8.3,10.64,1023,54,3.58,360,7.15,0.0,0.0,0.0,0.0,0,Clear
1.2246467991473532e-16,-1.0,1,4,10.18,10000.0,0.77,8.61,9.41,11.79,1024,52,3.58,360,7.15,0.0,0.0,0.0,0.0,74,Clouds
-0.2588190451025208,-0.9659258262890683,1,4,12.84,10000.0,0.58,11.3,11.7,14.01,1023,43,4.47,293,4.47,0.0,0.0,0.0,0.0,0,Clear
-0.4999999999999997,-0.8660254037844388,1,4,15.21,10000.0,0.63,13.75,13.97,16.09,1022,37,3.09,270,,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865471,-0.7071067811865479,1,4,17.91,10000.0,1.0,16.59,16.97,18.86,1022,32,2.68,238,4.92,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844384,-0.5000000000000004,1,4,19.73,10000.0,0.72,18.49,17.97,21.19,1021,28,3.13,216,5.81,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890683,-0.25881904510252063,1,4,21.6,10000.0,0.19,20.44,19.97,23.19,1019,24,3.6,260,,0.0,0.0,0.0,0.0,0,Clear
-1.0,-1.8369701987210297e-16,1,4,22.46,10000.0,-2.66,21.23,21.97,23.86,1018,18,7.72,250,10.29,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890684,0.2588190451025203,1,4,22.14,10000.0,-2.25,20.91,20.97,23.3,1017,19,6.26,231,11.62,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844386,0.5000000000000001,1,4,22.98,10000.0,-1.64,21.83,21.97,23.86,1016,19,6.71,240,11.62,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865477,0.7071067811865474,1,4,22.48,10000.0,-0.8,21.33,21.66,23.3,1015,21,6.26,232,9.39,0.0,0.0,0.0,0.0,0,Clear
-0.5000000000000004,0.8660254037844384,1,4,21.79,10000.0,-1.89,20.55,20.64,22.87,1015,20,6.71,360,12.07,0.0,0.0,0.0,0.0,0,Clear
-0.25881904510252157,0.9659258262890681,1,4,21.32,10000.0,-0.56,20.11,19.97,22.31,1015,23,5.81,360,11.62,0.0,0.0,0.0,0.0,0,Clear
0.0,1.0,2,4,20.39,10000.0,-0.74,19.11,18.97,21.76,1014,24,6.69,270,,0.0,0.0,0.0,0.0,0,Clear
0.25881904510252074,0.9659258262890683,2,4,19.96,10000.0,-0.56,18.66,18.97,21.2,1014,25,6.69,280,,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,0.8660254037844387,2,4,19.02,10000.0,1.07,17.76,17.97,20.65,1014,30,7.72,280,,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865475,0.7071067811865476,2,4,18.53,10000.0,1.97,17.3,17.97,19.56,1013,33,5.66,280,,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844386,0.5000000000000001,2,4,18.36,10000.0,1.82,17.11,17.75,19.56,1013,33,4.63,260,,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,0.25881904510252074,2,4,17.95,10000.0,1.03,16.64,16.97,19.53,1013,32,9.83,360,15.2,0.0,0.0,0.0,0.0,0,Clear
1.0,6.123233995736766e-17,2,4,18.01,10000.0,0.64,16.68,17.19,19.53,1012,31,9.39,360,15.2,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,-0.25881904510252063,2,4,17.59,10000.0,0.72,16.24,16.64,19.01,1011,32,8.94,360,13.41,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844387,-0.4999999999999998,2,4,17.95,10000.0,1.03,16.64,17.19,19.19,1011,32,8.49,360,13.41,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865476,-0.7071067811865475,2,4,17.41,10000.0,1.4,16.09,16.97,19.01,1011,34,6.71,360,14.31,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,-0.8660254037844387,2,4,17.98,10000.0,1.9,16.72,17.19,19.53,1011,34,7.15,360,12.52,0.0,0.0,0.0,0.0,0,Clear
0.258819045102521,-0.9659258262890682,2,4,18.18,10000.0,2.88,16.99,17.75,19.41,1012,36,8.05,360,12.07,0.0,0.0,0.0,0.0,0,Clear
1.2246467991473532e-16,-1.0,2,4,18.29,10000.0,2.98,17.11,17.75,19.41,1012,36,5.81,360,10.73,0.0,0.0,0.0,0.0,0,Clear
-0.2588190451025208,-0.9659258262890683,2,4,19.32,10000.0,3.89,18.25,18.32,20.53,1012,36,4.12,290,8.23,0.0,0.0,0.0,0.0,0,Clear
-0.4999999999999997,-0.8660254037844388,2,4,20.55,10000.0,4.57,19.57,19.97,21.19,1012,35,2.68,51,5.81,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865471,-0.7071067811865479,2,4,22.93,10000.0,4.92,22.09,22.19,23.3,1012,31,2.57,0,,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844384,-0.5000000000000004,2,4,24.43,10000.0,5.75,23.71,23.92,25.19,1011,30,2.68,342,4.92,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890683,-0.25881904510252063,2,4,26.19,10000.0,5.19,26.19,25.97,27.19,1011,26,4.63,290,,0.0,0.0,0.0,0.0,0,Clear
-1.0,-1.8369701987210297e-16,2,4,27.14,10000.0,4.85,26.29,26.64,28.3,1010,24,5.14,290,9.26,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890684,0.2588190451025203,2,4,28.18,10000.0,5.11,26.95,27.75,28.86,1009,23,5.66,300,,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844386,0.5000000000000001,2,4,28.86,10000.0,5.04,27.41,28.3,29.97,1009,22,2.68,328,8.05,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865477,0.7071067811865474,2,4,28.79,10000.0,6.23,27.43,28.31,29.97,1008,24,4.12,250,,0.0,0.0,0.0,0.0,0,Clear
-0.5000000000000004,0.8660254037844384,2,4,27.93,10000.0,5.51,26.81,26.75,29.41,1008,24,4.02,264,8.94,0.0,0.0,0.0,0.0,0,Clear
-0.25881904510252157,0.9659258262890681,2,4,27.27,10000.0,7.7,26.55,26.19,28.42,1009,29,3.13,266,5.36,0.0,0.0,0.0,0.0,0,Clear
0.0,1.0,3,4,25.85,10000.0,7.92,25.33,24.97,27.31,1009,32,2.68,360,5.81,0.0,0.0,0.0,0.0,0,Clear
0.25881904510252074,0.9659258262890683,3,4,24.37,10000.0,7.94,23.78,23.87,26.19,1009,35,3.58,360,6.71,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,0.8660254037844387,3,4,23.68,10000.0,7.33,23.02,22.76,25.19,1010,35,3.13,360,6.71,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865475,0.7071067811865476,3,4,22.73,10000.0,8.08,22.08,21.08,24.52,1010,39,4.47,360,7.15,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844386,0.5000000000000001,3,4,22.22,10000.0,7.62,21.52,20.54,24.19,1010,39,1.34,360,6.71,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,0.25881904510252074,3,4,21.1,10000.0,8.05,20.39,19.43,22.86,1011,43,4.47,360,7.15,0.0,0.0,0.0,0.0,0,Clear
1.0,6.123233995736766e-17,3,4,20.51,10000.0,8.18,19.79,18.88,21.64,1011,45,1.79,360,5.81,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,-0.25881904510252063,3,4,19.79,10000.0,7.85,19.03,17.76,21.19,1011,46,2.24,360,3.58,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844387,-0.4999999999999998,3,4,18.57,10000.0,8.25,17.81,17.19,19.97,1011,51,2.38,277,,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865476,-0.7071067811865475,3,4,18.34,10000.0,7.75,17.54,16.65,20.08,1012,50,2.24,360,4.02,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,-0.8660254037844387,3,4,17.97,10000.0,7.41,17.13,16.09,20.19,1012,50,3.13,360,4.92,0.0,0.0,0.0,0.0,0,Clear
0.258819045102521,-0.9659258262890682,3,4,18.19,10000.0,8.18,17.42,17.2,18.8,1012,52,2.51,271,,0.0,0.0,0.0,0.0,0,Clear
1.2246467991473532e-16,-1.0,3,4,19.84,10000.0,7.9,19.08,18.32,21.19,1012,46,4.02,360,7.15,0.0,0.0,0.0,0.0,0,Clear
-0.2588190451025208,-0.9659258262890683,3,4,21.92,10000.0,8.79,21.29,20.53,23.19,1013,43,4.02,360,6.71,0.0,0.0,0.0,0.0,0,Clear
-0.4999999999999997,-0.8660254037844388,3,4,23.93,10000.0,8.37,23.34,22.3,26.08,1012,37,3.13,360,5.36,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865471,-0.7071067811865479,3,4,26.14,10000.0,8.17,26.14,24.52,27.31,1012,32,1.79,305,5.81,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844384,-0.5000000000000004,3,4,28.54,10000.0,8.27,27.4,25.64,29.97,1012,28,2.68,360,6.26,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890683,-0.25881904510252063,3,4,27.82,10000.0,7.12,26.84,26.19,30.19,1011,27,4.92,360,8.49,0.0,0.0,0.0,0.0,0,Clear
-1.0,-1.8369701987210297e-16,3,4,30.12,10000.0,8.52,28.6,27.21,31.08,1010,26,3.13,233,8.94,0.0,0.0,0.0,0.0,0,Clear
-0.9659258262890684,0.2588190451025203,3,4,30.62,10000.0,8.95,29.05,27.86,32.19,1010,26,5.81,248,9.39,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844386,0.5000000000000001,3,4,31.21,10000.0,8.86,29.54,28.97,32.19,1009,25,4.92,211,9.83,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865477,0.7071067811865474,3,4,31.38,10000.0,8.4,29.63,28.97,32.75,1009,24,4.92,255,8.05,0.0,0.0,0.0,0.0,0,Clear
-0.5000000000000004,0.8660254037844384,3,4,30.2,10000.0,8.01,28.62,28.97,31.64,1009,25,5.66,250,8.23,0.0,0.0,0.0,0.0,0,Clear
-0.25881904510252157,0.9659258262890681,3,4,29.09,10000.0,7.65,27.74,27.97,31.19,1009,26,5.14,260,,0.0,0.0,0.0,0.0,0,Clear
0.0,1.0,4,4,27.26,10000.0,7.18,26.51,25.97,29.53,1009,28,3.6,260,,0.0,0.0,0.0,0.0,0,Clear
0.25881904510252074,0.9659258262890683,4,4,26.39,10000.0,7.44,26.39,25.97,28.42,1010,30,4.63,230,7.2,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,0.8660254037844387,4,4,25.1,10000.0,8.15,24.55,22.97,27.19,1010,34,5.36,360,9.83,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865475,0.7071067811865476,4,4,24.72,10000.0,8.25,24.16,23.97,26.19,1010,35,4.12,270,,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844386,0.5000000000000001,4,4,24.11,10000.0,8.53,23.54,23.31,24.97,1011,37,3.58,360,7.15,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,0.25881904510252074,4,4,23.12,10000.0,8.04,22.48,22.2,24.52,1011,38,5.36,360,12.07,0.0,0.0,0.0,0.0,0,Clear
1.0,6.123233995736766e-17,4,4,22.23,10000.0,8.0,21.55,21.08,24.19,1011,40,4.92,360,9.39,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,-0.25881904510252063,4,4,20.97,10000.0,8.27,20.27,19.98,22.19,1011,44,2.57,200,,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844387,-0.4999999999999998,4,4,20.3,10000.0,8.63,19.61,18.88,21.08,1011,47,1.34,328,1.34,0.0,0.0,0.0,0.0,39,Clouds
0.7071067811865476,-0.7071067811865475,4,4,19.82,10000.0,7.88,19.06,18.31,22.19,1011,46,1.54,0,,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,-0.8660254037844387,4,4,19.36,10000.0,8.39,18.63,17.75,22.19,1011,49,0.89,250,1.79,0.0,0.0,0.0,0.0,0,Clear
0.258819045102521,-0.9659258262890682,4,4,19.21,10000.0,8.25,18.47,17.76,21.19,1012,49,0.45,248,0.89,0.0,0.0,0.0,0.0,0,Clear
1.2246467991473532e-16,-1.0,4,4,20.16,10000.0,8.19,19.43,18.86,22.31,1012,46,1.34,360,2.68,0.0,0.0,0.0,0.0,12,Clouds
-0.2588190451025208,-0.9659258262890683,4,4,22.89,10000.0,8.96,22.31,21.7,24.19,1012,41,1.34,325,2.24,0.0,0.0,0.0,0.0,0,Clear
-0.4999999999999997,-0.8660254037844388,4,4,25.41,10000.0,9.27,24.95,23.86,27.19,1012,36,1.54,0,,0.0,0.0,0.0,0.0,0,Clear
-0.7071067811865471,-0.7071067811865479,4,4,27.1,10000.0,8.53,26.52,25.64,28.19,1012,31,0.89,191,1.79,0.0,0.0,0.0,0.0,0,Clear
-0.8660254037844384,-0.5000000000000004,4,4,28.13,10000.0,9.42,27.24,27.19,28.87,1012,31,1.34,208,2.24,0.0,0.0,0.0,0.0,81,Clouds
-0.9659258262890683,-0.25881904510252063,4,4,28.89,10000.0,9.09,27.73,26.09,31.64,1011,29,1.34,174,2.68,0.0,0.0,0.0,0.0,43,Clouds
-1.0,-1.8369701987210297e-16,4,4,28.5,10000.0,9.74,27.52,27.75,30.65,1011,31,3.58,360,5.36,0.0,0.0,0.0,0.0,62,Clouds
-0.9659258262890684,0.2588190451025203,4,4,29.99,10000.0,9.51,28.61,27.19,31.64,1010,28,4.92,360,8.94,0.0,0.0,0.0,0.0,90,Clouds
-0.8660254037844386,0.5000000000000001,4,4,28.07,10000.0,7.34,27.02,27.75,28.97,1010,27,4.92,360,7.6,0.0,0.0,0.0,0.0,73,Clouds
-0.7071067811865477,0.7071067811865474,4,4,28.69,10000.0,9.91,27.68,25.53,31.19,1009,31,4.47,360,7.15,0.0,0.0,0.0,0.0,0,Clear
-0.5000000000000004,0.8660254037844384,4,4,27.33,10000.0,10.1,26.81,25.09,29.19,1009,34,3.13,360,5.36,0.0,0.0,0.0,0.0,0,Clear
-0.25881904510252157,0.9659258262890681,4,4,25.65,10000.0,10.68,25.29,24.43,27.19,1010,39,5.36,360,7.6,0.0,0.0,0.0,0.0,0,Clear
0.0,1.0,5,4,25.68,10000.0,10.31,25.3,23.88,26.64,1010,38,3.58,360,5.81,0.0,0.0,0.0,0.0,0,Clear
0.25881904510252074,0.9659258262890683,5,4,25.31,10000.0,8.76,24.81,22.31,26.19,1010,35,3.58,360,8.94,0.0,0.0,0.0,0.0,0,Clear
0.49999999999999994,0.8660254037844387,5,4,24.13,10000.0,8.54,23.56,22.19,25.65,1011,37,3.09,220,,0.0,0.0,0.0,0.0,0,Clear
0.7071067811865475,0.7071067811865476,5,4,23.11,10000.0,8.79,22.52,21.1,24.41,1011,40,4.92,360,10.28,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844386,0.5000000000000001,5,4,22.3,10000.0,9.47,21.73,21.08,23.98,1012,44,3.09,0,,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,0.25881904510252074,5,4,20.88,10000.0,11.79,20.49,18.86,22.31,1012,56,2.06,0,,0.0,0.0,0.0,0.0,0,Clear
1.0,6.123233995736766e-17,5,4,20.46,10000.0,14.13,20.31,18.86,21.76,1012,67,3.13,360,7.6,0.0,0.0,0.0,0.0,0,Clear
0.9659258262890683,-0.25881904510252063,5,4,19.99,10000.0,15.01,19.95,18.3,21.2,1012,73,6.26,360,9.39,0.0,0.0,0.0,0.0,0,Clear
0.8660254037844387,-0.4999999999999998,5,4,19.29,10000.0,15.16,19.29,17.75,20.65,1012,77,4.47,360,8.05,0.0,0.0,0.0,0.0,97,Clouds
0.7071067811865476,-0.7071067811865475,5,4,18.63,10000.0,15.11,18.64,17.19,19.97,1012,80,1.34,161,2.68,0.0,0.0,0.0,0.0,94,Clouds
0.49999999999999994,-0.8660254037844387,5,4,17.29,10000.0,14.0,17.19,15.54,19.41,1013,81,1.34,125,1.34,0.0,0.0,0.0,0.0,49,Clouds
0.258819045102521,-0.9659258262890682,5,4,17.3,10000.0,13.82,17.17,14.99,18.86,1013,80,1.34,162,1.79,0.0,0.0,0.0,0.0,38,Clouds
1.2246467991473532e-16,-1.0,5,4,17.73,10000.0,13.85,17.6,16.65,19.19,1013,78,1.79,360,4.47,0.0,0.0,0.0,0.0,40,Clouds
-0.2588190451025208,-0.9659258262890683,5,4,18.04,10000.0,13.95,17.91,16.08,19.99,1014,77,2.68,360,4.92,0.0,0.0,0.0,0.0,100,Clouds
-0.4999999999999997,-0.8660254037844388,5,4,19.35,10000.0,14.39,19.25,17.19,21.08,1013,73,3.58,360,5.36,0.0,0.0,0.0,0.0,40,Clouds
-0.7071067811865471,-0.7071067811865479,5,4,19.19,10000.0,13.59,18.99,17.76,21.2,1013,70,1.34,161,2.24,0.0,0.0,0.0,0.0,33,Clouds
-0.8660254037844384,-0.5000000000000004,5,4,18.37,10000.0,13.24,18.14,17.2,21.2,1013,72,1.34,189,2.68,0.0,0.0,0.0,0.0,50,Clouds
-0.9659258262890683,-0.25881904510252063,5,4,19.53,10000.0,14.35,19.42,17.69,22.19,1012,72,4.12,70,,0.0,0.0,0.0,0.0,100,Clouds
-1.0,-1.8369701987210297e-16,5,4,18.73,10000.0,15.02,18.72,17.75,19.97,1012,79,3.58,162,4.47,0.0,0.0,0.0,0.0,85,Clouds
-0.9659258262890684,0.2588190451025203,5,4,18.75,10000.0,15.42,18.8,17.69,19.56,1011,81,1.79,113,4.02,0.16,0.0,0.0,0.0,100,Rain
-0.8660254037844386,0.5000000000000001,5,4,19.4,10000.0,15.47,19.43,17.75,21.19,1011,78,3.13,110,5.81,0.32,0.0,0.0,0.0,100,Rain
-0.7071067811865477,0.7071067811865474,5,4,17.42,10000.0,14.87,17.44,15.47,18.42,1011,85,2.68,95,3.13,0.57,0.0,0.0,0.0,100,Rain
-0.5000000000000004,0.8660254037844384,5,4,17.32,10000.0,15.31,17.41,15.47,18.3,1011,88,1.79,113,3.58,0.0,0.0,0.0,0.0,100,Clouds
-0.25881904510252157,0.9659258262890681,5,4,15.77,10000.0,13.44,15.65,14.36,17.31,1012,86,2.68,360,4.47,0.0,0.0,0.0,0.0,100,Clouds
0.0,1.0,6,4,15.78,9656.0,13.8,15.71,14.36,16.76,1012,88,0.89,82,2.24,0.51,0.0,0.0,0.0,100,Mist
0.25881904510252074,0.9659258262890683,6,4,16.03,10000.0,14.22,16.01,14.91,17.19,1012,89,2.57,110,,0.0,0.0,0.0,0.0,100,Mist
0.49999999999999994,0.8660254037844387,6,4,15.99,10000.0,14.18,15.97,14.91,16.64,1011,89,2.06,40,,0.0,0.0,0.0,0.0,100,Mist
0.7071067811865475,0.7071067811865476,6,4,15.64,10000.0,13.83,15.58,13.42,16.64,1011,89,2.06,60,,0.0,0.0,0.0,0.0,100,Mist
0.8660254037844386,0.5000000000000001,6,4,14.87,10000.0,13.25,14.76,13.97,16.08,1010,90,3.6,70,,0.0,0.0,0.0,0.0,100,Mist
0.9659258262890683,0.25881904510252074,6,4,14.79,9656.0,13.17,14.67,13.25,15.53,1010,90,1.54,20,,0.0,0.0,0.0,0.0,100,Mist
1.0,6.123233995736766e-17,6,4,13.97,4023.0,12.36,13.77,12.69,14.97,1011,90,3.6,280,,0.0,0.0,0.0,0.0,100,Mist
0.9659258262890683,-0.25881904510252063,6,4,13.66,1207.0,12.05,13.43,12.77,14.53,1011,90,1.34,290,1.79,0.0,0.0,0.0,0.0,100,Mist
0.8660254037844387,-0.4999999999999998,6,4,14.35,4828.0,12.9,14.22,13.3,15.53,1010,91,1.54,60,,0.0,0.0,0.0,0.0,100,Mist
0.7071067811865476,-0.7071067811865475,6,4,14.85,4828.0,12.88,14.69,13.42,15.68,1010,88,0.89,360,2.24,0.0,0.0,0.0,0.0,100,Mist
0.49999999999999994,-0.8660254037844387,6,4,14.84,9656.0,13.05,14.7,13.86,15.53,1011,89,0.45,266,0.89,0.0,0.0,0.0,0.0,100,Mist
0.258819045102521,-0.9659258262890682,6,4,14.6,10000.0,12.64,14.41,13.3,15.53,1011,88,0.45,349,1.34,0.0,0.0,0.0,0.0,100,Clouds
