dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dt_iso_parsed,hour
1711324800,2024-03-25 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.15,10000.0,-7.25,2.43,5.53,6.97,1028,,,35,5.81,24,8.49,,,,,0,800,Clear,sky is clear,01n,2024-03-25 00:00:00,2024-03-25 00:00:00
1711328400,2024-03-25 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.45,10000.0,-7.49,1.04,4.97,6.23,1029,,,36,7.15,32,9.83,,,,,0,800,Clear,sky is clear,01n,2024-03-25 01:00:00,2024-03-25 01:00:00
1711332000,2024-03-25 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.5,10000.0,-7.33,0.15,3.86,5.68,1030,,,39,6.26,5,10.28,,,,,0,800,Clear,sky is clear,01n,2024-03-25 02:00:00,2024-03-25 02:00:00
1711335600,2024-03-25 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.49,10000.0,-5.51,-1.09,2.76,4.56,1030,,,49,6.17,40,8.75,,,,,0,800,Clear,sky is clear,01n,2024-03-25 03:00:00,2024-03-25 03:00:00
1711339200,2024-03-25 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.33,10000.0,-4.29,-1.14,2.76,4.01,1030,,,55,5.81,48,6.26,,,,,0,800,Clear,sky is clear,01n,2024-03-25 04:00:00,2024-03-25 04:00:00
1711342800,2024-03-25 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.01,10000.0,-3.93,-1.54,2.2,3.97,1030,,,58,5.81,355,8.05,,,,,0,800,Clear,sky is clear,01n,2024-03-25 05:00:00,2024-03-25 05:00:00
1711346400,2024-03-25 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.08,10000.0,-4.29,-1.62,2.75,3.97,1031,,,56,6.17,40,9.26,,,,,0,800,Clear,sky is clear,01n,2024-03-25 06:00:00,2024-03-25 06:00:00
1711350000,2024-03-25 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,2.68,10000.0,-4.21,-2.16,2.19,3.31,1030,,,58,6.26,360,8.49,,,,,0,800,Clear,sky is clear,01n,2024-03-25 07:00:00,2024-03-25 07:00:00
1711353600,2024-03-25 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,2.63,10000.0,-3.85,-2.59,2.19,2.97,1031,,,60,7.15,43,7.6,,,,,0,800,Clear,sky is clear,01n,2024-03-25 08:00:00,2024-03-25 08:00:00
1711357200,2024-03-25 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,2.15,10000.0,-4.06,-2.02,1.65,2.97,1031,,,61,4.63,30,8.23,,,,,0,800,Clear,sky is clear,01n,2024-03-25 09:00:00,2024-03-25 09:00:00
1711360800,2024-03-25 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,1.93,10000.0,-4.44,-3.31,1.09,2.97,1031,,,60,6.71,46,8.49,,,,,0,800,Clear,sky is clear,01n,2024-03-25 10:00:00,2024-03-25 10:00:00
1711364400,2024-03-25 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,2.22,10000.0,-4.39,-2.21,1.65,2.97,1031,,,59,5.14,30,8.75,,,,,0,800,Clear,sky is clear,01d,2024-03-25 11:00:00,2024-03-25 11:00:00
1711368000,2024-03-25 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,2.72,10000.0,-3.58,-1.91,2.19,3.45,1031,,,61,5.81,18,9.39,,,,,0,800,Clear,sky is clear,01d,2024-03-25 12:00:00,2024-03-25 12:00:00
1711371600,2024-03-25 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.76,10000.0,-3.72,-1.68,2.76,4.56,1032,,,56,8.75,30,10.8,,,,,0,800,Clear,sky is clear,01d,2024-03-25 13:00:00,2024-03-25 13:00:00
1711375200,2024-03-25 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.23,10000.0,-3.98,-0.9,3.3,5.68,1032,,,53,8.23,30,12.35,,,,,0,800,Clear,sky is clear,01d,2024-03-25 14:00:00,2024-03-25 14:00:00
1711378800,2024-03-25 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.96,10000.0,-3.48,0.79,4.41,6.97,1032,,,49,10.29,60,15.95,,,,,0,800,Clear,sky is clear,01d,2024-03-25 15:00:00,2024-03-25 15:00:00
1711382400,2024-03-25 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.93,10000.0,-3.44,2.93,4.97,8.36,1032,,,46,7.2,30,10.29,,,,,0,800,Clear,sky is clear,01d,2024-03-25 16:00:00,2024-03-25 16:00:00
1711386000,2024-03-25 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.95,10000.0,-3.41,4.09,6.65,8.87,1031,,,43,7.72,60,11.83,,,,,0,800,Clear,sky is clear,01d,2024-03-25 17:00:00,2024-03-25 17:00:00
1711389600,2024-03-25 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.83,10000.0,-3.86,5.82,7.75,9.56,1031,,,39,5.81,41,5.81,,,,,0,800,Clear,sky is clear,01d,2024-03-25 18:00:00,2024-03-25 18:00:00
1711393200,2024-03-25 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.05,10000.0,-3.51,8.08,8.86,11.1,1030,,,37,4.63,70,,,,,,0,800,Clear,sky is clear,01d,2024-03-25 19:00:00,2024-03-25 19:00:00
1711396800,2024-03-25 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.27,10000.0,-3.02,8.34,8.87,11.19,1029,,,38,6.26,40,8.05,,,,,0,800,Clear,sky is clear,01d,2024-03-25 20:00:00,2024-03-25 20:00:00
1711400400,2024-03-25 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.4,10000.0,-2.92,8.49,9.42,11.23,1029,,,38,4.47,60,7.15,,,,,0,800,Clear,sky is clear,01d,2024-03-25 21:00:00,2024-03-25 21:00:00
1711404000,2024-03-25 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.8,10000.0,-2.92,8.9,9.52,11.23,1028,,,37,4.12,80,,,,,,0,800,Clear,sky is clear,01d,2024-03-25 22:00:00,2024-03-25 22:00:00
1711407600,2024-03-25 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.97,10000.0,-2.36,7.7,9.19,10.68,1028,,,41,4.63,60,,,,,,0,800,Clear,sky is clear,01d,2024-03-25 23:00:00,2024-03-25 23:00:00
1711411200,2024-03-26 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.27,10000.0,-1.8,7.05,8.87,10.12,1027,,,45,4.12,50,,,,,,0,800,Clear,sky is clear,01n,2024-03-26 00:00:00,2024-03-26 00:00:00
1711414800,2024-03-26 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.57,10000.0,-2.64,5.75,7.76,9.56,1028,,,44,5.14,70,,,,,,0,800,Clear,sky is clear,01n,2024-03-26 01:00:00,2024-03-26 01:00:00
1711418400,2024-03-26 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.73,10000.0,-3.87,4.69,7.19,8.45,1028,,,42,5.14,50,,,,,,0,800,Clear,sky is clear,01n,2024-03-26 02:00:00,2024-03-26 02:00:00
1711422000,2024-03-26 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.28,10000.0,-2.65,3.86,6.65,7.9,1028,,,48,5.81,56,6.71,,,,,0,800,Clear,sky is clear,01n,2024-03-26 03:00:00,2024-03-26 03:00:00
1711425600,2024-03-26 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.55,10000.0,-5.98,2.61,6.09,6.97,1027,,,38,6.69,50,,,,,,0,800,Clear,sky is clear,01n,2024-03-26 04:00:00,2024-03-26 04:00:00
1711429200,2024-03-26 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.62,10000.0,-5.85,1.42,4.98,6.23,1026,,,41,6.69,40,9.26,,,,,0,800,Clear,sky is clear,01n,2024-03-26 05:00:00,2024-03-26 05:00:00
1711432800,2024-03-26 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.65,10000.0,-4.8,0.17,4.19,5.12,1026,,,48,6.71,5,8.49,,,,,75,803,Clouds,broken clouds,04n,2024-03-26 06:00:00,2024-03-26 06:00:00
1711436400,2024-03-26 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.26,10000.0,-4.41,0.04,3.86,4.97,1026,,,51,5.81,352,7.15,,,,,100,804,Clouds,overcast clouds,04n,2024-03-26 07:00:00,2024-03-26 07:00:00
1711440000,2024-03-26 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.14,10000.0,-4.28,-0.3,3.86,5.12,1026,,,52,6.26,21,8.05,,,,,100,804,Clouds,overcast clouds,04n,2024-03-26 08:00:00,2024-03-26 08:00:00
1711443600,2024-03-26 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.98,10000.0,-3.33,-0.51,3.3,5.12,1025,,,57,6.26,9,8.49,,,,,100,804,Clouds,overcast clouds,04n,2024-03-26 09:00:00,2024-03-26 09:00:00
1711447200,2024-03-26 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,3.81,10000.0,-2.28,-0.91,3.31,4.56,1024,,,63,6.71,52,10.28,,,,,75,803,Clouds,broken clouds,04n,2024-03-26 10:00:00,2024-03-26 10:00:00
1711450800,2024-03-26 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,4.29,10000.0,-1.32,0.28,3.86,4.98,1024,,,66,5.36,57,5.81,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 11:00:00,2024-03-26 11:00:00
1711454400,2024-03-26 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.32,10000.0,-0.63,2.19,4.41,6.19,1024,,,65,4.12,70,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 12:00:00,2024-03-26 12:00:00
1711458000,2024-03-26 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.1,10000.0,0.23,4.15,5.53,7.19,1024,,,66,2.57,0,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 13:00:00,2024-03-26 13:00:00
1711461600,2024-03-26 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.37,10000.0,0.8,3.84,6.1,8.19,1023,,,63,6.17,60,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 14:00:00,2024-03-26 14:00:00
1711465200,2024-03-26 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.31,10000.0,0.78,5.63,6.65,8.97,1023,,,59,4.63,40,10.29,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 15:00:00,2024-03-26 15:00:00
1711468800,2024-03-26 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.68,10000.0,1.12,6.58,7.76,9.42,1023,,,59,3.6,70,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 16:00:00,2024-03-26 16:00:00
1711472400,2024-03-26 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.82,10000.0,1.26,6.49,7.75,10.19,1023,,,59,4.12,60,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 17:00:00,2024-03-26 17:00:00
1711476000,2024-03-26 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.07,10000.0,1.73,7.6,7.75,10.19,1023,,,60,2.68,360,5.36,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 18:00:00,2024-03-26 18:00:00
1711479600,2024-03-26 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.51,10000.0,2.82,7.87,8.3,11.08,1022,,,63,3.09,250,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 19:00:00,2024-03-26 19:00:00
1711483200,2024-03-26 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,10.5,10000.0,3.07,9.17,9.97,11.23,1021,,,60,4.12,70,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 20:00:00,2024-03-26 20:00:00
1711486800,2024-03-26 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.74,10000.0,3.27,8.12,8.3,11.19,1021,,,64,3.13,360,7.15,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 21:00:00,2024-03-26 21:00:00
1711490400,2024-03-26 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.87,10000.0,2.94,5.33,7.19,9.52,1021,,,71,4.12,140,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 22:00:00,2024-03-26 22:00:00
1711494000,2024-03-26 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.51,10000.0,3.18,5.46,6.65,8.41,1020,,,74,3.09,150,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-26 23:00:00,2024-03-26 23:00:00
1711497600,2024-03-27 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.16,10000.0,3.4,5.41,6.64,8.19,1021,,,77,2.57,190,,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 00:00:00,2024-03-27 00:00:00
1711501200,2024-03-27 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.21,10000.0,4.0,5.1,6.66,8.3,1021,,,80,3.09,180,,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 01:00:00,2024-03-27 01:00:00
1711504800,2024-03-27 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.65,10000.0,4.31,5.07,6.08,7.86,1021,,,85,2.24,181,4.92,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 02:00:00,2024-03-27 02:00:00
1711508400,2024-03-27 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.53,10000.0,4.19,4.93,6.08,7.76,1021,,,85,2.24,219,3.58,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 03:00:00,2024-03-27 03:00:00
1711512000,2024-03-27 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.53,10000.0,4.19,3.96,6.08,7.34,1020,,,85,3.6,80,,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 04:00:00,2024-03-27 04:00:00
1711515600,2024-03-27 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.62,10000.0,3.77,4.07,6.09,7.34,1019,,,82,3.6,80,8.75,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 05:00:00,2024-03-27 05:00:00
1711519200,2024-03-27 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.17,10000.0,2.98,3.29,5.53,6.97,1020,,,80,4.02,12,5.81,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 06:00:00,2024-03-27 06:00:00
1711522800,2024-03-27 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.9,10000.0,2.89,3.2,5.53,6.79,1019,,,81,3.6,40,,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 07:00:00,2024-03-27 07:00:00
1711526400,2024-03-27 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.82,10000.0,3.16,3.1,5.08,6.79,1019,,,83,3.6,40,,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 08:00:00,2024-03-27 08:00:00
1711530000,2024-03-27 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.58,10000.0,3.09,3.14,4.97,6.19,1019,,,84,3.09,60,,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 09:00:00,2024-03-27 09:00:00
1711533600,2024-03-27 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.55,10000.0,3.23,2.78,4.52,6.79,1020,,,85,3.58,9,4.47,,,,,100,804,Clouds,overcast clouds,04n,2024-03-27 10:00:00,2024-03-27 10:00:00
1711537200,2024-03-27 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.52,10000.0,3.37,3.37,4.97,6.79,1020,,,86,2.68,5,4.02,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 11:00:00,2024-03-27 11:00:00
1711540800,2024-03-27 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,5.82,10000.0,3.66,3.81,5.53,6.79,1020,,,86,2.57,70,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 12:00:00,2024-03-27 12:00:00
1711544400,2024-03-27 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.56,10000.0,4.05,5.93,6.08,7.34,1020,,,84,1.34,0,2.24,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 13:00:00,2024-03-27 13:00:00
1711548000,2024-03-27 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.67,10000.0,4.16,5.52,6.08,7.9,1020,,,84,1.79,68,2.24,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 14:00:00,2024-03-27 14:00:00
1711551600,2024-03-27 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.22,10000.0,4.18,5.11,6.65,8.31,1020,,,81,3.09,0,8.23,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 15:00:00,2024-03-27 15:00:00
1711555200,2024-03-27 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.47,10000.0,4.43,5.77,6.64,8.88,1020,,,81,2.57,240,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 16:00:00,2024-03-27 16:00:00
1711558800,2024-03-27 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.86,10000.0,4.63,6.65,7.19,9.41,1020,,,80,2.06,0,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 17:00:00,2024-03-27 17:00:00
1711562400,2024-03-27 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.7,9656.0,4.9,6.61,7.75,10.53,1019,,,77,3.6,270,,,,,,100,721,Haze,haze,50d,2024-03-27 18:00:00,2024-03-27 18:00:00
1711566000,2024-03-27 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.01,10000.0,4.82,8.48,8.3,10.54,1019,,,75,1.54,230,,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 19:00:00,2024-03-27 19:00:00
1711569600,2024-03-27 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.94,10000.0,5.13,6.91,7.75,10.64,1020,,,77,3.58,234,5.36,,,,,100,804,Clouds,overcast clouds,04d,2024-03-27 20:00:00,2024-03-27 20:00:00
1711573200,2024-03-27 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.15,10000.0,5.52,7.69,8.86,10.19,1020,,,78,2.68,332,2.68,,,,,100,721,Haze,haze,50d,2024-03-27 21:00:00,2024-03-27 21:00:00
1711576800,2024-03-27 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.87,8047.0,5.97,8.07,7.76,10.08,1018,,,82,1.79,78,3.58,0.51,,,,100,500,Rain,light rain,10d,2024-03-27 22:00:00,2024-03-27 22:00:00
1711580400,2024-03-27 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.61,10000.0,6.57,7.52,7.97,9.52,1017,,,87,2.06,0,,0.34,,,,100,701,Mist,mist,50d,2024-03-27 23:00:00,2024-03-27 23:00:00
1711584000,2024-03-28 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.55,10000.0,6.51,7.45,7.77,9.52,1019,,,87,2.06,200,,,,,,100,701,Mist,mist,50n,2024-03-28 00:00:00,2024-03-28 00:00:00
1711587600,2024-03-28 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.51,9656.0,6.47,6.67,7.97,9.52,1019,,,87,3.09,280,,,,,,100,701,Mist,mist,50n,2024-03-28 01:00:00,2024-03-28 01:00:00
1711591200,2024-03-28 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.49,9656.0,6.45,8.49,7.75,9.52,1018,,,87,0.89,261,1.79,,,,,100,701,Mist,mist,50n,2024-03-28 02:00:00,2024-03-28 02:00:00
1711594800,2024-03-28 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.37,10000.0,6.5,7.24,7.75,9.52,1018,,,88,2.06,10,,0.1,,,,100,500,Rain,light rain,10n,2024-03-28 03:00:00,2024-03-28 03:00:00
1711598400,2024-03-28 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.46,10000.0,6.92,7.85,7.75,9.52,1018,,,90,1.54,250,,0.38,,,,100,701,Mist,mist,50n,2024-03-28 04:00:00,2024-03-28 04:00:00
1711602000,2024-03-28 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.33,8047.0,7.11,7.7,7.76,9.52,1018,,,92,1.54,10,,0.7,,,,100,500,Rain,light rain,10n,2024-03-28 05:00:00,2024-03-28 05:00:00
1711605600,2024-03-28 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.17,4828.0,7.26,7.01,7.75,9.52,1017,,,94,2.06,280,,5.28,,,,75,502,Rain,heavy intensity rain,10n,2024-03-28 06:00:00,2024-03-28 06:00:00
1711609200,2024-03-28 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.2,4023.0,7.29,7.55,7.75,9.42,1018,,,94,1.54,220,,2.57,,,,100,501,Rain,moderate rain,10n,2024-03-28 07:00:00,2024-03-28 07:00:00
1711612800,2024-03-28 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.23,10000.0,7.32,7.33,7.75,9.42,1017,,,94,1.79,27,2.68,0.25,,,,100,500,Rain,light rain,10n,2024-03-28 08:00:00,2024-03-28 08:00:00
1711616400,2024-03-28 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.33,10000.0,7.58,7.7,7.76,9.42,1016,,,95,1.54,300,,0.73,,,,100,500,Rain,light rain,10n,2024-03-28 09:00:00,2024-03-28 09:00:00
1711620000,2024-03-28 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.33,10000.0,7.42,7.44,7.75,9.42,1015,,,94,1.79,317,3.58,0.55,,,,100,500,Rain,light rain,10n,2024-03-28 10:00:00,2024-03-28 10:00:00
1711623600,2024-03-28 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.82,10000.0,7.91,7.3,8.3,9.42,1015,,,94,2.68,324,2.68,0.76,,,,100,500,Rain,light rain,10d,2024-03-28 11:00:00,2024-03-28 11:00:00
1711627200,2024-03-28 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.59,10000.0,7.68,6.74,7.97,9.56,1015,,,94,3.13,88,4.47,0.25,,,,75,500,Rain,light rain,10d,2024-03-28 12:00:00,2024-03-28 12:00:00
1711630800,2024-03-28 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.9,10000.0,7.99,7.11,8.31,10.08,1015,,,94,3.13,253,4.92,1.25,,,,100,501,Rain,moderate rain,10d,2024-03-28 13:00:00,2024-03-28 13:00:00
1711634400,2024-03-28 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.14,9656.0,8.23,8.0,8.86,10.19,1016,,,94,2.24,16,3.13,0.4,,,,100,500,Rain,light rain,10d,2024-03-28 14:00:00,2024-03-28 14:00:00
1711638000,2024-03-28 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.38,10000.0,8.31,8.28,8.87,10.19,1015,,,93,2.24,48,4.47,0.51,0.25,,,100,500,Rain,light rain,10d,2024-03-28 15:00:00,2024-03-28 15:00:00
1711641600,2024-03-28 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.33,10000.0,8.26,7.39,8.86,10.19,1015,,,93,3.58,10,4.92,0.81,,,,100,500,Rain,light rain,10d,2024-03-28 16:00:00,2024-03-28 16:00:00
1711645200,2024-03-28 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.42,9656.0,8.35,8.09,8.97,10.19,1014,,,93,2.57,350,,1.58,,,,100,701,Mist,mist,50d,2024-03-28 17:00:00,2024-03-28 17:00:00
1711648800,2024-03-28 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.33,10000.0,8.1,6.62,8.97,9.98,1013,,,92,5.36,41,7.6,1.1,,,,100,501,Rain,moderate rain,10d,2024-03-28 18:00:00,2024-03-28 18:00:00
1711652400,2024-03-28 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,9.0,10000.0,7.45,5.61,8.3,10.12,1013,,,90,7.15,63,10.28,0.25,,,,100,500,Rain,light rain,10d,2024-03-28 19:00:00,2024-03-28 19:00:00
1711656000,2024-03-28 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.86,10000.0,7.31,6.8,8.3,9.56,1013,,,90,3.6,330,,1.3,,,,100,501,Rain,moderate rain,10d,2024-03-28 20:00:00,2024-03-28 20:00:00
1711659600,2024-03-28 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.96,10000.0,7.57,6.51,8.3,9.56,1012,,,91,4.47,325,5.36,0.69,2.03,,,100,500,Rain,light rain,10d,2024-03-28 21:00:00,2024-03-28 21:00:00
1711663200,2024-03-28 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.91,10000.0,7.36,5.24,8.3,9.56,1011,,,90,8.05,46,8.05,0.25,,,,100,500,Rain,light rain,10d,2024-03-28 22:00:00,2024-03-28 22:00:00
1711666800,2024-03-28 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,8.54,10000.0,6.67,6.2,8.3,9.42,1012,,,88,4.02,336,5.81,0.29,,,,100,500,Rain,light rain,10d,2024-03-28 23:00:00,2024-03-28 23:00:00
1711670400,2024-03-29 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.76,10000.0,5.9,4.64,7.2,8.87,1011,,,88,5.36,312,5.36,0.98,,,,100,500,Rain,light rain,10n,2024-03-29 00:00:00,2024-03-29 00:00:00
1711674000,2024-03-29 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.76,10000.0,5.57,5.24,7.2,8.45,1011,,,86,4.02,346,5.81,0.25,,,,100,500,Rain,light rain,10n,2024-03-29 01:00:00,2024-03-29 01:00:00
1711677600,2024-03-29 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.17,10000.0,4.99,4.51,6.65,8.31,1011,,,86,4.02,352,6.26,0.57,,,,100,500,Rain,light rain,10n,2024-03-29 02:00:00,2024-03-29 02:00:00
1711681200,2024-03-29 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,7.14,10000.0,3.39,3.52,6.65,8.31,1011,,,77,6.26,339,9.39,0.25,0.51,,,100,500,Rain,light rain,10n,2024-03-29 03:00:00,2024-03-29 03:00:00
1711684800,2024-03-29 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.81,10000.0,1.53,3.27,6.64,7.76,1010,,,69,5.81,352,8.05,0.22,,,,100,500,Rain,light rain,10n,2024-03-29 04:00:00,2024-03-29 04:00:00
1711688400,2024-03-29 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.81,10000.0,-0.56,3.45,6.64,7.76,1010,,,59,5.36,327,8.05,0.11,,,,100,500,Rain,light rain,10n,2024-03-29 05:00:00,2024-03-29 05:00:00
1711692000,2024-03-29 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,6.78,10000.0,-3.82,2.75,6.64,7.76,1010,,,45,7.15,350,10.28,,,,,75,803,Clouds,broken clouds,04n,2024-03-29 06:00:00,2024-03-29 06:00:00
