station_name,lat,lng
W 133 St & 12 Ave,40.820003,-73.959089
Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
Orchard St & Grand St,40.717318403855785,-73.99067759513855
Forsyth St & Canal St,40.7158155,-73.99422366
3 Ave & E 170 St,40.834950447,-73.903599024
E 27 St & Park Ave S,40.74275179648995,-73.9847157150507
53 St & 5 Ave,40.643300891,-74.011824608
Union St & Bedford Ave,40.6691783,-73.9554162
Featherbed Ln & Jerome Ave,40.845505,-73.914311
Seaman Ave & Beak St,40.867505,-73.926363
Bronx Shore Comfort Station,40.80046,-73.92404
Goulden Ave & W 205 St,40.878262043,-73.8918221
West Farms Rd & Boone Ave,40.830340743,-73.886182308
W 163 St & Edgecombe Ave,40.835798,-73.937496
65 St & 2 Ave,40.640434027,-74.025573134
34 St & 48 Ave,40.740927219,-73.931531906
Longfellow Ave & E 165 St,40.825359464,-73.88773334
Dean St & Rockaway Ave,40.67486,-73.91123
Macombs Rd & W 175 St,40.848186612,-73.916086674
47 Ave & 31 St,40.743018985,-73.935491204
Seneca Ave & Irvine St,40.818623662,-73.888787508
76 St & 21 Ave,40.770180225,-73.893651843
W 176 St & Montgomery Ave,40.849629,-73.919205
Walnut Ave & E 136 St,40.801657,-73.909513
Crescent St & 34 Ave,40.76108,-73.930562
Greene Av & Myrtle Av,40.698568,-73.918877
3 Ave & E 112 St,40.795603275,-73.941581964
Dock St & Front St,40.702817678,-73.992601633
62 St & Northern Blvd,40.754245639,-73.900356412
Cypress Hills St & Otto Rd,40.702052832,-73.892868161
61 St & Queens Blvd,40.740959644,-73.902698159
Avenue D & E 10 St,40.725091338,-73.975188255
South St & Gouverneur Ln,40.703596354,-74.006759405
E 163 St & Tiffany St,40.821075,-73.895069
W 50 St & 10 Ave,40.764832973,-73.991994023
Clinton St & Joralemon St,40.69239502,-73.99337909
6 Ave & 12 St,40.6663181,-73.9854617
Jefferson St & Cypress Ave,40.708985686,-73.921504259
Macombs Pl & W 152 St,40.826465487,-73.937927961
17 St & 5 Ave,40.663493,-73.991007
8 St & Astoria Blvd,40.7725996921817,-73.93266275525093
50 St & Northern Blvd,40.753566384,-73.912321091
Stanhope St & Fairview Ave,40.70998,-73.91116
Greene Ave & Grandview Ave,40.709697,-73.907856
34 Ave & 45 St,40.754795,-73.917014
Crotona Park East & E 173 St,40.837015033,-73.8903054
Division Ave & Marcy Ave,40.70708701,-73.95796783
St Johns Pl & Howard Ave,40.66992,-73.92002
E 88 St & 1 Ave,40.778301,-73.9488134
31 Ave & Steinway St,40.7611488,-73.9170071
E 74 St & 1 Ave,40.7689738,-73.95482273
E 80 St & 2 Ave,40.77391390238118,-73.9543953537941
St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
Morris Ave & E 153 St,40.819961429,-73.921578765
Front St & Jay St,40.702471375,-73.986766458
Stuyvesant Ave & Gates Ave,40.68834,-73.93306
52 St & 6 Ave,40.642739415,-74.009578705
Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
E 138 St & 5 Av,40.81449,-73.936153
W 148 St & Amsterdam Ave,40.827050567,-73.945941567
St. Nicholas Terrace & Convent Ave,40.821019769,-73.947753668
Myrtle Ave & Linden St,40.699443698,-73.913280964
Bayard St & Leonard St,40.71915571696044,-73.94885390996933
3 Ave & E 174 St,40.842037201,-73.898569703
W 10 St & Washington St,40.73342399437081,-74.00851495563984
Sterling Pl & Rochester Ave,40.67128,-73.92825
Hart St & Wyckoff Ave,40.704876,-73.919911
Bushwick Ave & Harman St,40.693622947,-73.925296068
Southern Blvd & Tiffany St,40.818168044,-73.894303203
E 45 St & 3 Ave,40.752653956,-73.972679138
Broadway & W 153 St,40.831327,-73.946665
Broadway & W 165 St,40.839039803,-73.941354871
Metropolitan Ave & Stewart Ave,40.714017272,-73.927794576
W 180 St & Ft Washington Ave,40.849972,-73.938423
E 128 St & Madison Ave,40.807549119,-73.938973904
Nassau St & Duffield St,40.698433876,-73.98333931
Caton Ave & E 7 St,40.647718,-73.973663
Eastern Pkwy & Troy Ave,40.66929,-73.93679
62 St & 34 Ave,40.751921296,-73.89983511
Riverside Dr & W 153 St,40.831995606,-73.949715614
Broadway & W 142 St,40.824791312,-73.952033997
Roosevelt Island Tramway,40.757284,-73.9536
Broadway & W 185 St,40.85247016,-73.934504032
College Ave & E 169 St,40.835122799036405,-73.91196817159653
Park Pl & Utica Ave,40.672333241,-73.931169271
Ogden Ave & Merriam Ave,40.839133263,-73.925996661
Bainbridge Ave & E 198 St,40.868447781,-73.888523936
Decatur Ave & E 197 St,40.86557,-73.88807
Nelson Ave & W 172 St,40.843866587,-73.920994163
61 St & 39 Ave,40.7471,-73.9028
7 Ave & 22 St,40.658034801,-73.989645958
Throop Ave & Myrtle Ave,40.69622937,-73.94371094
Broadway & W 25 St,40.742733955,-73.989184141
Steinway St & 23 Ave,40.77137053,-73.907745004
Broadway & W 38 St,40.7529728216068,-73.98734897375107
Central Park West & W 76 St,40.779046297,-73.97372818
51 St & Queens Blvd,40.7429,-73.91395
Murray St & Greenwich St,40.71485150526252,-74.01122331619263
W 26 St & 10 Ave,40.749752045,-74.003113866
E 44 St & 2 Ave,40.75118387463277,-73.97138714790344
Bradley Ave & Greenpoint Ave,40.735792756,-73.934781432
E 58 St & 1 Ave (NW Corner),40.759125,-73.962658
Suffolk St & Stanton St,40.72066442,-73.98517977
Bus Slip & State St,40.701907,-74.013942
W 16 St & The High Line,40.74334935,-74.00681753
Clinton St & Grand St,40.71559509,-73.9870295
W 27 St & 7 Ave,40.746647,-73.993915
Pearl St & York St,40.70140463410644,-73.98768022656441
Douglass St & 4 Ave,40.6792788,-73.98154004
24 St & 5 Ave,40.659496665,-73.994928598
Wyckoff Av & Stanhope St,40.703545,-73.917775
W 129 St & Convent Ave,40.814511776,-73.953387976
Concord St & Bridge St,40.69766564,-73.98476437
10 Ave & W 14 St,40.741907954,-74.00828135
LaGuardia Pl & W 3 St,40.72917025,-73.99810231
48 St & 37 Ave,40.751555,-73.915026
E 161 St & Park Ave,40.824811,-73.916407
Greene Ave & Throop Ave,40.6894932,-73.942061
W 95 St & Broadway,40.7937704,-73.971888
W 43 St & 10 Ave,40.76009437,-73.99461843
Bradhurst Ave & W 148 St,40.824983478,-73.941777587
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
Newtown Ave & 23 St,40.771370769,-73.924587846
14 St & 7 Ave,40.663848877,-73.98402524
Central Park W & W 97 St,40.79249519495111,-73.96417066463071
Rivington St & Ridge St,40.718535304,-73.983304143
14 St & 5 Ave,40.666313648,-73.989094377
Clark St & Henry St,40.69760127,-73.99344559
W 25 St & 6 Ave,40.743880987,-73.991275072
W 46 St & 11 Ave,40.76341379,-73.99667444
Lewis Ave & Kosciuszko St,40.692353368,-73.937061787
Clinton St & Tillary St,40.696146607,-73.991384506
E 116 St & 2 Ave,40.796879,-73.937261
Main St & Plymouth St,40.70378167354831,-73.99073392152786
Brooklyn Bridge Park - Pier 2,40.69867146,-73.99713552
Eldert St & Bushwick Ave,40.68652,-73.91321
43 St & 50 Ave,40.73787237950538,-73.92264068126678
Caton Ave & Argyle Rd,40.649681,-73.967829
5 Ave & E 93 St,40.785719633,-73.957667351
Carroll St & Washington Ave,40.668702602,-73.961777449
Amsterdam Ave & W 167 St,40.839582205,-73.937070608
St Mary's St & Jackson Ave,40.808891,-73.91081
Berry St & N 8 St,40.7190095,-73.95852515
Bergen St & Kingston Ave,40.675578356,-73.941459417
Lenox Ave & W 146 St,40.821006656,-73.936072588
Mt Morris Park W & W 120 St,40.804038,-73.945925
N 6 St & Bedford Ave,40.717502236,-73.958738208
Madison St & Woodward Ave,40.70408,-73.90408
Woodside Ave & Roosevelt Ave,40.74549,-73.90605
Sherman Ave & Thayer St,40.863475204,-73.927005053
Irving Ave & Halsey St,40.69467,-73.90663
Sterling St & Bedford Ave,40.66269803,-73.95669710600001
Prospect Pl & 6 Ave,40.6793307,-73.97519523
E 138 St & Willow Ave,40.804282665,-73.911733627
Central Ave & Woodbine St,40.692934394,-73.916038275
62 St & 43 Ave,40.74261,-73.903
Fort Washington Ave & W 173 St,40.84522,-73.940493
Macon St & Howard Ave,40.684522033,-73.920121551
W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
Carlton Ave & St Marks Ave,40.678982854,-73.971828938
Pacific St & Troy Ave,40.67686,-73.93607
Macon St & Patchen Ave,40.68374,-73.9261
DeKalb Ave & S Portland Ave,40.689850807,-73.974883199
W 225 St & Exterior St,40.87327075,-73.906612039
Intervale Ave & Westchester Ave,40.821767449,-73.896947145
50 St & 30 Ave,40.760071278,-73.907141924
Calyer St & Jewel St,40.729822636,-73.948339462
St Nicholas Ave & W 137 St,40.818477,-73.947568
2 Ave & 36 St,40.65708866668485,-74.00870203971863
47 Ave & 48 St,40.74086,-73.91708
8 Ave & W 16 St,40.740983,-74.001702
Rivington St & Chrystie St,40.711620331,-73.96559763
Leonard St & Church St,40.717324495,-74.005500674
36 Ave & 31 St,40.756477356,-73.929434061
Audubon Ave & W 192 St,40.855910659,-73.926959395
Central Park S & 6 Ave,40.76590936,-73.97634151
31 St & Thomson Ave,40.74469738,-73.93540375
Broadway & E 21 St,40.732700348,-73.995155692
12 Ave & 36 St,40.643648863,-73.986376762
Bialystoker Pl & Delancey St,40.71622644,-73.98261206
Grand Ave & Bergen St,40.678045,-73.962408
Graham Ave & Grand St,40.711766601,-73.944031835
1 Ave & E 16 St,40.73221853,-73.98165557
11 Ave & W 59 St,40.77149671054441,-73.99046033620834
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
W 24 St & 7 Ave,40.74487634,-73.99529885
West End Ave & W 107 St,40.8021174,-73.9681805305
1 Ave & E 110 St,40.7923272,-73.9383
Sterling Pl & Schenectady Ave,40.671632171,-73.933885932
E 11 St & Avenue B,40.72746420692392,-73.97950418293476
Butler St & Court St,40.6849894,-73.99440329
Adam Clayton Powell Blvd & W 138 St,40.817001581,-73.942353964
Madison Ave & E 99 St,40.78948541553215,-73.95242929458618
Albany St & Greenwich St,40.709267,-74.013247
Skillman Ave & Honeywell St,40.7471482490328,-73.92902433872223
49 St & 25 Ave,40.764496,-73.904632
5 Ave & 41 St,40.649983,-74.005144
McKibbin St & Bogart St,40.706251979,-73.933898211
Broadway & Battery Pl,40.704623103,-74.013735175
State St & Smith St,40.68917,-73.9886
Washington St & Gansevoort St,40.739323,-74.008119
E 1 St & 1 Ave,40.72335597960796,-73.98864984512329
Park Ave & Marcus Garvey Blvd,40.698589921,-73.941391706
St Marks Pl & 1 Ave,40.727840304,-73.985696912
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
Brooklyn Ave & Prospect Pl,40.67412,-73.94447
Bergen St & Troy Ave,40.675173998,-73.935737491
Frederick Douglass Blvd & W 145 St,40.822991371,-73.941476345
Columbia St & Kane St,40.68763155,-74.0016256
Columbia St & W 9 St,40.6769993,-74.00647134
Morgan Ave & Lombardy St,40.722548842,-73.938939214
Audobon Ave & W 179 St,40.847262502,-73.933246851
W 155 St & Frederick Douglass Blvd,40.82923,-73.936996
Bergen St & Saratoga Ave,40.67423,-73.91656
1 Ave & E 6 St,40.726226211,-73.986131191
Christopher St & Greenwich St,40.73291553,-74.00711384
E 26 St & 3 Ave,40.74069317733043,-73.98160636425018
E 114 St & 1 Ave,40.7945663,-73.9362541
5 Ave & 3 St,40.6728155,-73.98352355
W 100 St & Manhattan Ave,40.795,-73.9645
E 78 St & 2 Ave,40.7727966,-73.95577801
Greenwich St & Perry St,40.734790683,-74.007076144
Ashland Pl & Dekalb Ave,40.69006753,-73.978754163
DeKalb Ave & Franklin Ave,40.690613508,-73.957398057
Columbus Ave & W 72 St,40.776881814,-73.979168057
Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
Eastern Pkwy & Kingston Ave,40.669623017,-73.942760348
Tompkins Ave & Hopkins St,40.699678063,-73.947030306
58 St & 32 Ave,40.755612016,-73.90344584
W 218 St & Indian Rd,40.873054589370895,-73.91837194561958
N 15 St & Wythe Ave,40.724055,-73.955736
Monroe St & Marcus Garvey Blvd,40.686722,-73.938988
Stuyvesant Ave & Hart St,40.69465,-73.9343
W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
E 158 St & Melrose Ave,40.822264671,-73.914613962
E 4 St & Ave B,40.72334683218016,-73.98265913128853
6 Ave & W 45 St,40.756951,-73.982631
Riverside Dr & W 82 St,40.78720869,-73.98128127
E 20 St & FDR Dr,40.733208626522426,-73.9756813647
2 Ave & E 122 St,40.800582647,-73.935006499
Laight St & Hudson St,40.72185379,-74.00771779
E 39 St & Lexington Ave,40.7494985460252,-73.97729203113158
E 48 St & 3 Ave,40.755249619,-73.97189486
Market St & Henry St,40.71310702305908,-73.99446353316307
West Drive & Prospect Park West,40.661164403,-73.979296565
E 22 St & 2 Ave,40.73716919369882,-73.98122549057007
61 St & Woodside Ave,40.74501,-73.9036
Alexander Ave & E 134 St,40.807347536,-73.927150488
Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608
Carroll St & Columbia St,40.682935119,-74.003317237
Halsey St & Tompkins Ave,40.682416439,-73.944093585
Bridge St & York St,40.70133448066992,-73.98471236228943
Broadway & W 155 St,40.83299,-73.94592
33 St & 47 Ave,40.74281323,-73.93210578
W 47 St & 9 Ave,40.76153045158114,-73.99007007479668
11 St & 43 Ave,40.7519071,-73.9479119
21 Ave & Crescent St,40.78047514,-73.912228942
E 54 St & 1 Ave,40.756265,-73.964179
Canal St & Rutgers St,40.714251637,-73.989778638
E 58 St & 3 Ave,40.76095756,-73.96724467
Duane St & Hudson St,40.71703,-74.00925
E 41 St & Madison Ave (SE corner),40.752049,-73.979635
W 15 St & 6 Ave,40.738046142482766,-73.99642959237099
Bainbridge Ave & Bedford Park Blvd,40.87002,-73.88565
Liberty St & Broadway,40.70905623,-74.01043382
Bank St & Washington St,40.7361967,-74.00859207
W 12 St & Hudson St,40.73752993301071,-74.00558933615685
Hicks St & Montague St,40.69512845,-73.99595065
5 Ave & W 126 St,40.80722,-73.9418
5 Ave & E 72 St,40.77282817,-73.96685276
Central Park West & W 85 St,40.78476,-73.969862
48 St & Broadway,40.755695939,-73.912705898
Amsterdam Ave & W 79 St,40.782970905,-73.978534102
E 17 St & 2 Ave,40.734347582,-73.983978868
Myrtle Ave & Lewis Ave,40.696801901,-73.93753314
W 56 St & 6 Ave,40.76340613,-73.97722479
E 63 St & 3 Ave,40.763954,-73.9646
Menahan St & Wyckoff Ave,40.70113,-73.91422
5 St & 6 Ave,40.6704836,-73.98208968
Atlantic Ave & Furman St,40.69165183,-73.9999786
Wadsworth Ave & W 175 St,40.846026063,-73.937597752
Broadway & W 133 St,40.8190344,-73.956156
Madison St & Malcolm X Blvd,40.68713,-73.93008
Bushwick Ave & Dekalb Ave,40.694991708,-73.928197861
W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935
20 Ave & 21 St,40.783925653,-73.912145376
Central Ave & Weirfield St,40.69055,-73.91181
Withers St & Kingsland Ave,40.71773,-73.94051
E 165 St & Clay Ave,40.828162193,-73.912856936
W 170 St & University Ave,40.842047334,-73.926028013
57 St & 37 Ave,40.75048,-73.90513
Henry St & W 9 St,40.6763744,-74.00324957
5 Ave & W 131 St,40.81012845,-73.939778924
Lincoln Ave & E 138 St,40.810893,-73.927311
E 103 St & Lexington Ave,40.7903051,-73.94755757
E 1 St & Bowery,40.72486122254819,-73.99213135242462
E 91 St & 2 Ave,40.781183481,-73.949843168
Pearl St & Hanover Square,40.7047177,-74.00926027
W 29 St & 9 Ave,40.7500727,-73.99839279
12 Ave & W 40 St,40.760907531,-74.002871275
Wyckoff Ave & Gates Ave,40.699871408829885,-73.91171872615814
Central Park West & W 72 St,40.798052669,-73.959934711
Schermerhorn St & Hoyt St,40.6886263,-73.9851911
1 Ave & E 18 St,40.73381219196632,-73.98054420948029
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
Dean St & Franklin Ave,40.67759206937376,-73.955637216568
Court St & Nelson St,40.676292062,-73.998780489
McKibbin St & Manhattan Ave,40.705128908,-73.944024205
Riverside Dr & Broadway,40.865364,-73.92791
E 16 St & Irving Pl,40.735367055605394,-73.98797392845154
31 St & Newtown Ave,40.767574787,-73.921003342
E 84 St & Park Ave,40.77862688,-73.95772073
11 Ave & Prospect Ave,40.65629,-73.977335
21 St & Queens Plaza North,40.753356814,-73.943246126
W 181 St & Riverside Dr,40.85168,-73.94186
Murray St & West St,40.71503,-74.01246
E 138 St & Grand Concourse,40.8132658,-73.930682302
1 Ave & E 39 St,40.74714,-73.97113
31 St & 23 Ave,40.774919152,-73.912345052
Broad St & Bridge St,40.703652,-74.011678
43 Ave & 42 St,40.745351791,-73.922044873
Willoughby St & Ashland Pl,40.69178,-73.97877
Columbus Ave & W 103 St,40.797158122,-73.9642694
St Marks Pl & 2 Ave,40.728266954,-73.987220526
Maiden Ln & Pearl St,40.70706456,-74.00731853
Meserole Ave & Manhattan Ave,40.726932406,-73.952950954
Dyckman St & Staff St,40.868846,-73.931537
W 76 St & Columbus Ave,40.780185819,-73.977135777
West Broadway & Watts St,40.72323,-74.00314
Prospect Pl & Underhill Ave,40.676974535,-73.96575141
Bleecker St & Forest Ave,40.710687637,-73.905241132
Rogers Ave & Sterling St,40.6630619,-73.9538746
Adams St & Prospect St,40.700924754,-73.988881469
25 Ave & 41 St,40.767666,-73.910963
Park Ave & E 124 St,40.804599524,-73.939576149
Allen St & Hester St,40.71605866,-73.99190759
Amsterdam Ave & W 152 St,40.829464912,-73.944346189
Broadway & W 131 St,40.817555,-73.957163
W 30 St & 8 Ave,40.749565482,-73.995035052
W 163 St & Riverside Dr,40.839167476,-73.945419908
3 Ave & E 100 St,40.7877214,-73.94728331
E 118 St & Madison Ave,40.801458359,-73.944286823
E 23 St & 1 Ave,40.736556649,-73.978157163
W 87 St & Amsterdam Ave,40.788454533,-73.974915504
Riverside Dr & W 145 St,40.827309728,-73.951951623
Ft. Hamilton Pkwy & E 2 St,40.648005,-73.979342
E 97 St & 3 Ave,40.7859201,-73.94860294
E 115 St & Lexington Ave,40.797911,-73.9423
St Marks Ave & Rochester Ave,40.674070597,-73.927598476
E 9 St & 5 Ave,40.73275887045087,-73.99581670761108
W 34 St & Hudson Blvd E,40.75516719072139,-74.00059908628464
Carlton Ave & Park Ave,40.69580705,-73.97355569
Washington Ave & Park Ave,40.69610226,-73.96751037
White St & Moore St,40.704508,-73.9351
35 St & 21 Ave,40.776816726,-73.906522512
Sullivan Pl & Franklin Ave,40.664040089,-73.960121036
35 St & 34 Ave,40.7580583,-73.9242751
Lincoln Pl & Classon Ave,40.6721683,-73.9609
Carroll St & 5 Ave,40.6751622,-73.9814832
West End Ave & W 94 St,40.7941654,-73.974124
E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
Madison Av & E 51 St,40.75863,-73.97513
1 Ave & E 94 St,40.7817212,-73.94594
Frederick Douglass Blvd & W 139 St,40.81900581806558,-73.94476890563965
Graham Ave & Conselyea St,40.715102196,-73.94454062
E 75 St & 3 Ave,40.771174192,-73.957584858
Lorimer St & Broadway,40.70411791,-73.94818595
W 40 St & 5 Ave,40.752269,-73.982079
Central Ave & Melrose St,40.70112,-73.93039
7 St & 5 Ave,40.6704922,-73.98541675
35 St & Broadway,40.760232449,-73.922405958
55 Dr & Maurice Ave,40.7261,-73.90917
Church Ave & McDonald Ave,40.642809,-73.979239
Ditmars Blvd & 79 St,40.768778682,-73.89080286
St. Nicholas Ave & W 155 St,40.830599666,-73.94134891
Columbia St & Lorraine St,40.6747055,-74.0075572
71 Ave & Myrtle Ave,40.700726151,-73.898973107
Harman St & Seneca Ave,40.70577,-73.91292
35 Ave & 37 St,40.7557327,-73.9236611
Malcolm X Blvd & DeKalb Ave,40.693767071,-73.931190729
Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
Willoughby Ave & Onderdonk Ave,40.709796786,-73.917331576
Bushwick Ave & Stagg St,40.710000277,-73.940140963
Irving Ave & Jefferson St,40.705425262,-73.925474286
16th St & 4th Ave,40.666197,-73.992466
Wythe Ave & Metropolitan Ave,40.716887,-73.963198
Lexington Ave & E 127 St,40.805726,-73.936322
W 52 St & 11 Ave,40.767479062,-73.994419575
7 Ave S & Bleecker St,40.731922507,-74.003694415
Water St &  Fletcher St,40.706410755236135,-74.00559738278389
Barclay St & Church St,40.71291224,-74.01020234
Howard St & Lafayette St,40.71910537,-73.99973337
Icahn Stadium,40.7935009,-73.923891783
Steinway St & Broadway,40.759079218,-73.91895473
Lexington Ave & Stuyvesant Ave,40.689754248,-73.933590293
7 Ave & 17 St,40.660787702,-73.986945987
28 St & 36 Ave,40.757186,-73.932719
E 2 St & Avenue B,40.722239137,-73.983490109
Kingsland Ave & Nassau Ave,40.725693941,-73.941765308
Clinton Ave & Myrtle Ave,40.693323731,-73.968865871
Edgecombe Ave & W 150 St,40.826891541,-73.941418529
S 5 Pl & S 5 St,40.710451,-73.960876
Division Ave & Hooper St,40.70684203101325,-73.9544353965357
Hancock St & Malcolm X Blvd,40.68487,-73.9293
Spruce St & Nassau St,40.71146364,-74.00552427
North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
E 14 St & 1 Ave,40.73139303364151,-73.98286700248718
Watts St & Greenwich St,40.72405549,-74.00965965
E 115 St & Madison Ave,40.7989445,-73.944846
Broadway & W 160 St,40.835775,-73.9434
1 Pl & Clinton St,40.6809591,-73.99905709
W Broadway & Spring St,40.724991322,-74.001642108
Stagg St & Union Ave,40.708657384,-73.950851798
W 190 St & Broadway,40.85648733523576,-73.93296986818314
Underhill Ave & Lincoln Pl,40.6740123,-73.9671457
Ave A & E 11 St,40.728877902,-73.981582046
Clermont Ave & Park Ave,40.69573398,-73.97129668
Bergen St & Flatbush Ave,40.680948019,-73.975665927
W 20 St & 7 Ave,40.742309332,-73.997409582
E 33 St & 1 Ave,40.74322681432173,-73.97449783980846
E 95 St & 3 Ave,40.7849032,-73.950503
King St & Varick St,40.72789701409023,-74.00536268949507
Broadway & Kosciuszko St,40.693484426,-73.92866683
E 59 St & Madison Ave,40.76350532,-73.97109243
St James Pl & Oliver St,40.713132858,-73.998414278
Prospect Park SW & Vanderbilt St,40.65482,-73.973217
Johnson St & Gold St,40.69474881,-73.98362464
Columbia St & Rivington St,40.71739973,-73.98016555
Greenwich St & Rector St,40.70806582380646,-74.0135595202446
Decatur Ave & Bedford Park Blvd,40.868107557,-73.883977056
Wyckoff St & 3 Ave,40.6827549,-73.98258555
Irving Ave & DeKalb Ave,40.702738285,-73.921278238
Pacific St & Nostrand Ave,40.6776,-73.94963
St Marks Pl & 4 Ave,40.68177810928762,-73.97988975048065
W 145 St & Amsterdam Ave,40.825244,-73.947257
Knickerbocker Ave & George St,40.704408646,-73.928308845
Lewis Ave & Decatur St,40.681407928,-73.934855342
35 St & 30 Ave,40.76547569244953,-73.91811579465866
Nagle Ave & Ellwood St,40.860154271,-73.928498507
Carlton Ave & Flushing Ave,40.697787,-73.973736
Grand Ave & W Fordham Rd,40.862952232,-73.903099775
Cedar St & Myrtle Ave,40.697842,-73.926241
E 161 St & River Ave,40.827951074,-73.927161694
Fulton St & Utica Ave,40.679437876,-73.929977536
Ave C & E 16 St,40.72984830346529,-73.97455215454102
Jefferson Ave & Evergreen Ave,40.689959884,-73.914490581
E 84 St & 1 Ave,40.77565541,-73.95068615
E 5 St & Avenue C,40.72299208,-73.97995466
Central Park W & W 103 St,40.79558954105342,-73.96188408136368
Carroll St & Smith St,40.680611,-73.99475825
Lafayette Ave & Ft Greene Pl,40.68700231292619,-73.97664964199066
W 4 St & 7 Ave S,40.73401143,-74.00293877
Grand St & Greene St,40.721809506,-74.002468467
5 Ave & 66 St,40.635679,-74.020005
E 7 St & Ave C,40.724400997,-73.979171038
W 45 St & 8 Ave,40.75929124,-73.98859651
Ave A & E 14 St,40.73031071000895,-73.98047178983688
Plaza St East & Flatbush Ave,40.673197508,-73.969174385
E 11 St & 1 Ave,40.729607582,-73.984367251
Bedford Ave & Bergen St,40.676446199,-73.952907801
9 Ave & W 39 St,40.756229758,-73.994085431
Lafayette St & Jersey St,40.72456089,-73.99565293
Bergen St & Smith St,40.6867443,-73.99063168
Pulaski St & Marcus Garvey Blvd,40.693436503,-73.939875484
3 Ave & E 72 St,40.7699426,-73.96060712
Broadway & W 36 St,40.75097711,-73.98765428
Concourse Village East & E 158 St,40.823732,-73.919379
Chauncey St & Stuyvesant Ave,40.680156827,-73.931731462
Richardson St & N Henry St,40.719099522,-73.942227602
20 Ave & 48 St,40.772899,-73.896849
Gerard Ave & E 164 St,40.830242991,-73.923453569
Hamilton Pl & W 140 St,40.822856069,-73.951205254
Willis Ave & E 137 St,40.808238387,-73.923708677
1 Ave & E 68 St,40.765112281,-73.958115339
W 211 St & 10 Ave,40.867139697,-73.917428136
Madison Ave & E 26 St,40.742314339,-73.986875653
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478
W 47 St & 10 Ave,40.762687802,-73.992940664
Degraw St & Hoyt St,40.68199044270703,-73.99079024791718
Prospect Park SW & 10 Ave,40.659945,-73.977504
E 13 St & Avenue A,40.72966729392978,-73.98067966103554
Broadway & W 37 St,40.75172632,-73.98753523
Lenox Ave & W 133 St,40.813164473,-73.941823483
44 Dr & Jackson Ave,40.74718234,-73.9432635
Gramercy Park N & Gramercy Park E,40.73795,-73.98509
Broadway & Ellwood St,40.862058,-73.929719
Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
Brook Ave & E 141 St,40.809646964,-73.917852283
W 74 St & Columbus Ave,40.7785669,-73.97754961
W 186 St & St. Nicholas Ave,40.852253,-73.931308
Kingston Ave & Herkimer St,40.679029346,-73.941439748
Brooklyn Ave & Dean St,40.67673564,-73.944264412
Newton Rd & 44 St,40.7595701,-73.9142678
Milton St & Franklin St,40.729093552,-73.957677603
Amsterdam Ave & W 183 St,40.849123001,-73.930300951
Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395
Chauncey St & Howard Ave,40.681583405,-73.919528127
Jerome Ave & Ogden Ave,40.829797,-73.931015
Louis Nine Blvd & Intervale Ave,40.831998,-73.892686
Jerome Ave & W 177 St,40.850121,-73.910765
Motorgate,40.7639089,-73.9477213
Southern Blvd & E 174 St,40.836686254,-73.887885928
3 Ave & E 169 St,40.832661271,-73.905168295
2 Ave & 32 St,40.659176,-74.006584
42 Pl & Northern Blvd,40.753091,-73.920603
Huron St & Franklin St,40.73266,-73.95826
Hoe Ave & Jennings St,40.83220613,-73.88971591
W Burnside Ave & University Ave,40.853686,-73.912498
Broadway & Hancock St,40.68663,-73.9168
Grand Concourse & E 161 St,40.827351928,-73.92264533
34 St & 38 Ave,40.752443,-73.929737
67 St & Erik Pl,40.633533001,-74.016648293
Home St & Westchester Ave,40.827762246,-73.886748672
Skillman Ave & 43 Ave,40.74653761978055,-73.93215849995613
Schenectady Ave & Prospect Pl,40.67351,-73.93363
Madison St & Seneca Ave,40.70183,-73.90625
52 St & 1 Ave,40.649299145,-74.020101428
Anderson Ave & W 164 St,40.83202517,-73.927530169
2 Av & 37 St,40.656326,-74.009627
E 149 St & Jackson Ave,40.813190341,-73.909409881
Skillman Ave & 54 St,40.745502,-73.909887
Sedgwick Ave & W Tremont Ave,40.853073597,-73.918438315
Tiebout Ave & E Fordham Road,40.861794353,-73.894944906
Crescent St & Broadway,40.763260841,-73.928625584
Morris Ave & E 142 St,40.814420223,-73.924967885
Grand Concourse & E 156 St,40.823356867,-73.92469883
Melrose Ave & E 154 St,40.819606662,-73.916137576
Halsey St & Broadway,40.68565,-73.91564
Coffey St & Conover St,40.677236,-74.015665
